zip,nearest_nuclear_km,tri_within_5km,dams_high_within_10km_naming_town,strategic_km,strategic_bearing,strategic_site
77489,103.3,3,1,,,
77493,119.5,1,0,,,
77494,108,2,0,,,
77498,101.5,5,0,,,
77502,128.3,11,0,,,
77503,131.9,19,0,,,
77504,126.2,8,0,,,
77505,129.4,5,0,,,
77506,132.1,27,0,,,
77507,132.8,47,0,,,
77510,111.5,1,0,,,
77511,101.7,2,0,,,
77514,170,0,0,,,
77515,71.6,1,0,,,
77517,108.2,0,0,,,
77518,129.8,1,0,,,
77519,213,0,0,,,
77520,145.9,8,0,,,
77521,154.5,1,0,,,
77523,157.5,7,0,,,
77530,142.9,11,1,,,
77531,68.5,4,0,,,
77532,158.9,1,0,,,
77533,200.8,0,0,,,
77534,85.6,0,1,,,
77535,177.5,3,1,,,
77536,134.6,30,0,,,
77538,197.5,0,0,,,
77539,123.2,1,0,,,
77541,74.5,10,0,,,
77545,99.6,3,0,,,
77546,115,1,0,,,
77547,131.2,24,0,,,
77550,136.8,2,0,,,
77551,129.7,3,0,,,
77554,119.8,0,0,,,
77555,136.3,4,0,,,
77560,185.1,1,0,,,
77561,195.8,0,0,,,
77562,150.1,3,0,,,
77563,113.8,1,0,,,
77564,209,0,0,,,
77565,128.6,0,0,,,
77566,62.8,0,0,,,
77568,121,3,1,,,
77571,138.2,30,0,,,
77573,122.2,0,0,,,
77575,190.2,0,0,,,
77577,92,0,0,,,
77578,101.6,2,0,,,
77580,163.7,11,0,,,
77581,113.3,6,0,,,
77582,190.8,1,0,,,
77583,86.5,1,0,,,
77584,107.4,1,0,,,
77585,225,0,0,,,
77586,131.4,25,0,,,
77587,124.9,6,0,,,
77590,127.7,11,0,,,
77591,122.1,2,0,,,
77597,174.3,0,0,,,
77598,121.3,0,0,,,
77611,253.2,0,0,,,
77612,252.2,0,0,,,
77613,213.5,0,0,,,
77614,236.7,0,0,,,
77615,258.7,1,0,,,
77616,265.3,0,0,,,
77617,173.7,0,0,,,
77619,242.9,7,0,,,
77622,208,2,0,,,
77623,180.1,0,0,,,
77624,270.8,0,0,,,
77625,237.2,0,0,,,
77627,238.2,6,0,,,
77629,204.4,0,0,,,
77630,253.9,0,0,,,
77632,244.8,2,0,,,
77640,237.3,12,0,,,
77642,245.7,5,0,,,
77650,152.3,0,0,,,
77651,242.5,5,0,,,
77655,228.5,2,0,,,
77656,256.5,0,0,,,
77657,240.2,0,0,,,
77659,218.8,0,0,,,
77660,268.7,0,0,,,
77661,196.2,0,0,,,
77662,249.5,0,0,,,
77663,248.3,0,0,,,
77664,255.1,0,0,,,
77665,193.9,0,0,,,
77701,235.8,10,0,,,
77702,234.9,4,0,,,
77703,238.2,3,0,,,
77705,219.7,0,0,,,
77706,232.9,1,0,,,
77707,229.8,2,0,,,
77708,237.4,0,0,,,
77713,223.7,3,0,,,
77801,207.3,4,3,,,
77802,209.2,0,3,,,
77803,211.9,8,3,,,
77807,213.6,0,1,,,
77808,217.5,0,0,,,
77830,193.2,0,0,,,
77831,215.8,0,0,,,
77833,160.8,1,0,,,
77835,164.1,0,0,,,
77836,203.2,0,1,,,
77837,177.2,0,0,,,
77840,203.8,0,0,,,
77843,204.3,2,0,,,
77845,197.6,0,0,,,
77852,194.1,0,0,,,
77853,189.7,0,0,,,
77855,203.7,0,0,,,
77856,186.8,1,0,,,
77857,194,0,0,,,
77859,198.3,0,0,,,
77861,214.4,0,0,,,
77863,184.2,1,0,,,
77864,232.8,0,2,,,
77865,192.3,0,0,,,
77866,189.7,0,0,,,
77867,207.8,0,0,,,
77868,174.7,3,0,,,
77871,210.1,0,6,,,
77872,224.7,0,0,,,
77873,200.2,0,0,,,
77875,198.6,0,0,,,
77876,201.3,0,0,,,
77878,192.2,0,0,,,
77879,184.8,0,0,,,
77880,166.5,0,0,,,
77882,203.8,0,0,,,
77901,91.3,0,0,,,
77904,94.9,0,0,,,
77905,98.8,1,0,,,
77950,103,0,0,,,
77951,86,0,0,,,
77954,126,0,2,,,
77957,70.3,0,0,,,
77960,118.4,0,0,,,
77961,32.5,0,0,,,
77962,51.5,0,0,,,
77963,133.4,0,0,,,
77964,100.3,0,0,,,
77968,79.6,0,0,,,
77969,59.1,0,0,,,
77970,38,0,0,,,
77971,46.4,0,0,,,
77973,94,0,0,,,
77974,121.4,0,0,,,
77975,132.7,0,0,,,
77976,107,0,0,,,
77977,74.6,0,0,,,
77978,53,1,0,,,
77979,59.4,1,0,,,
77982,58.2,0,0,,,
77983,78.6,0,0,,,
77984,134,2,0,,,
77986,105,0,0,,,
77987,117.5,1,0,,,
77988,81.7,2,0,,,
77990,92.3,0,0,,,
77991,53.4,0,0,,,
77993,133.8,0,0,,,
77994,144.9,0,0,,,
77995,111.1,0,0,,,
78001,316.4,0,0,,,
78002,267.1,0,0,,,
78003,313.4,0,3,,,
78004,268.8,0,0,,,
78005,271.6,0,0,,,
78006,283.3,0,1,,,
78007,233,0,0,,,
78008,215.7,0,0,,,
78009,283.4,0,0,,,
78010,291.4,0,0,,,
78011,260.9,0,0,,,
78012,234.5,0,0,,,
78013,279.2,0,0,,,
78014,302.6,0,0,,,
78015,273.6,0,0,,,
78016,285.7,0,0,,,
78017,308,1,0,,,
78019,326.6,0,0,,,
78021,274.5,1,0,,,
78022,216.3,0,0,,,
78023,278.4,0,1,,,
78024,303,0,0,,,
78025,285.1,0,1,,,
78026,244.8,0,0,,,
78027,267.2,0,0,,,
78028,283.7,0,2,,,
78029,298.2,0,0,,,
78039,276.9,0,0,,,
78040,367.4,0,7,,,
78041,361.8,1,4,,,
78043,347,0,0,,,
78044,333.2,0,0,,,
78045,371.3,0,0,,,
78046,363.2,0,0,,,
78050,241,0,0,,,
78052,269.2,0,2,,,
78055,311.4,0,0,,,
78056,293.1,0,0,,,
78057,290.2,0,0,,,
78058,298.7,0,0,,,
78059,275.1,0,0,,,
78061,300.1,1,0,,,
78062,210.1,0,0,,,
78063,295,0,0,,,
78064,232.3,1,1,,,
78065,254.4,0,0,,,
78066,286.9,0,0,,,
78067,376,0,0,,,
78069,258.9,0,0,,,
78070,259.2,0,1,,,
78071,212.9,3,1,,,
78072,253.3,0,0,,,
78073,255.2,0,1,,,
78074,279,0,0,,,
78075,218,0,0,,,
78076,366.9,0,0,,,
78101,221.7,0,0,,,
78102,168,2,0,,,
78104,169.9,0,0,,,
78107,151.5,0,0,,,
78108,227.6,0,0,,,
78109,230.9,1,0,,,
78111,166.5,0,0,,,
78112,232.2,2,0,,,
78113,203.6,0,0,,,
78114,212.4,0,0,,,
78116,168.5,0,0,,,
78117,183.4,1,0,,,
78118,184.2,1,0,,,
78119,182.1,0,5,,,
78121,207.8,0,0,,,
78122,177.2,0,0,,,
78123,213.2,4,2,,,
78124,220.7,1,0,,,
78125,189.5,0,0,,,
78130,220.1,1,5,,,
78132,233.9,0,2,,,
78133,245.6,0,0,,,
78140,176.1,0,0,,,
78141,153.5,0,0,,,
78142,174.6,1,0,,,
78143,182.7,0,0,,,
78144,180.5,0,0,,,
78145,190.3,0,0,,,
78146,176.1,0,0,,,
78147,200.1,0,0,,,
78148,233.6,3,0,,,
78150,232.1,3,0,,,
78151,162.4,0,0,,,
78152,221.1,0,0,,,
78154,230.7,2,0,,,
78155,201.1,1,2,,,
78159,156.9,0,0,,,
78160,187.7,1,0,,,
78161,202.1,0,0,,,
78162,172,0,0,,,
78163,256.1,0,1,,,
78164,144.9,0,0,,,
78201,252.3,1,5,,,
78202,244.7,5,4,,,
78203,244.2,5,4,,,
78204,248.1,1,4,,,
78205,246.9,3,4,,,
78207,250.6,2,4,,,
78208,244.8,5,4,,,
78209,246.3,1,5,,,
78210,244.1,3,4,,,
78211,252.6,3,1,,,
78212,249,3,5,,,
78213,253.3,0,7,,,
78214,244,3,1,,,
78215,246.9,3,4,,,
78216,251.2,1,8,,,
78217,244.7,3,8,,,
78218,241,4,2,,,
78219,238,12,2,,,
78220,238.4,10,1,,,
78221,243.2,2,0,,,
78222,235.6,0,0,,,
78223,234.5,1,0,,,
78224,249.5,5,0,,,
78225,249.6,4,3,,,
78226,253.6,5,3,,,
78227,260.3,2,0,,,
78228,256,0,5,,,
78229,258,0,4,,,
78230,257.5,1,4,,,
78231,257.5,2,8,,,
78232,251.7,0,12,,,
78233,240.2,0,7,,,
78234,243.7,9,4,,,
78235,240.2,2,0,,,
78236,258.7,2,0,,,
78237,254.3,3,4,,,
78238,260.7,3,3,,,
78239,238.6,3,2,,,
78240,261.1,2,1,,,
78242,256.2,4,0,,,
78243,255.5,6,0,,,
78244,236.2,6,0,,,
78245,270,1,0,,,
78247,245.3,3,11,,,
78248,256.2,0,10,,,
78249,263.7,2,1,,,
78250,266,4,0,,,
78251,265.9,2,0,,,
78252,263.8,0,0,,,
78253,276.5,0,0,,,
78254,272.7,1,0,,,
78255,271.2,0,2,,,
78256,266.6,0,2,,,
78257,263.4,1,4,,,
78258,254.7,0,11,,,
78259,248.2,0,11,,,
78260,257.6,0,4,,,
78261,249.1,0,0,,,
78263,228,0,0,,,
78264,243.6,0,0,,,
78266,241.7,1,4,,,
78330,217.2,1,0,,,
78332,236.5,0,0,,,
78336,146.2,0,0,,,
78338,271.8,0,0,,,
78339,203.8,0,0,,,
78340,135,0,0,,,
78341,273.5,0,0,,,
78342,235.4,0,0,,,
78343,212.7,0,0,,,
78344,307.5,0,0,,,
78347,195.8,0,0,,,
78349,270.5,0,0,,,
78351,208.8,0,0,,,
78352,184.3,0,0,,,
78353,302.8,0,0,,,
78355,277.1,0,0,,,
78357,264.4,0,0,,,
78358,126.4,0,0,,,
78359,155.8,4,0,,,
78360,348.1,0,0,,,
78361,328.4,0,0,,,
78362,153.5,2,0,,,
78363,232.7,0,0,,,
78368,187.4,0,0,,,
78369,334.4,0,0,,,
78370,179.9,1,0,,,
78371,329.1,0,0,,,
78372,218.8,0,0,,,
78373,155.1,0,0,,,
78374,158.9,4,0,,,
78375,259.9,0,0,,,
78376,286.8,0,0,,,
78377,120.8,0,0,,,
78379,237.2,0,0,,,
78380,200.9,0,0,,,
78382,123.6,0,0,,,
78383,202,0,0,,,
78384,265,0,3,,,
78385,255.8,0,0,,,
78387,166.9,0,0,,,
78389,168.1,0,0,,,
78390,154.5,0,0,,,
78391,176,0,0,,,
78393,144.5,0,0,,,
78401,172.6,7,0,,,
78402,171.8,4,0,,,
78404,174.8,3,0,,,
78405,177.3,11,0,,,
78406,183.2,2,0,,,
78407,175.6,13,0,,,
78408,175.8,14,0,,,
78409,179,6,0,,,
78410,184.9,2,0,,,
78411,176.6,0,0,,,
78412,175.7,0,0,,,
78413,181.4,0,0,,,
78414,180.8,2,0,,,
78415,189.9,0,0,,,
78416,179,1,0,,,
78417,182.1,1,0,,,
78418,200.6,0,0,,,
78419,170.9,1,0,,,
78501,359.1,0,3,,,
78503,364.5,4,2,,,
78504,353.4,0,1,,,
78516,358.7,0,0,,,
78520,348.2,0,0,,,
78521,340.9,0,0,,,
78526,340.7,0,0,,,
78535,328,0,0,,,
78536,336,0,0,,,
78537,352.6,0,0,,,
78538,330,1,0,,,
78539,349.9,1,1,,,
78540,314.7,0,0,,,
78541,340.7,0,0,,,
78542,330.8,0,0,,,
78543,337.8,0,0,,,
78545,390.7,0,0,,,
78547,380.6,0,4,,,
78548,380.1,0,0,,,
78549,322.3,0,0,,,
78550,324.1,0,0,,,
78552,334.4,0,0,,,
78557,369.5,0,3,,,
78558,339.6,0,0,,,
78559,342.8,2,0,,,
78560,370,0,1,,,
78561,317.4,0,0,,,
78562,333.1,0,0,,,
78563,320.8,0,0,,,
78564,384.5,0,0,,,
78565,376.6,0,0,,,
78566,323.8,1,0,,,
78567,348.4,0,0,,,
78569,316.5,0,0,,,
78570,344.7,0,0,,,
78572,367.5,1,0,,,
78573,355.7,0,1,,,
78574,358.9,0,0,,,
78575,341,0,0,,,
78576,364.2,0,0,,,
78577,361.2,0,0,,,
78578,330.2,0,0,,,
78579,354.4,0,0,,,
78580,305.1,0,0,,,
78582,365.6,0,0,,,
78583,312.3,0,0,,,
78584,381.1,0,0,,,
78585,394,0,0,,,
78586,337.6,0,0,,,
78588,325.1,0,0,,,
78589,360.3,0,0,,,
78590,299.1,0,0,,,
78591,343.8,0,0,,,
78592,351.9,0,0,,,
78593,330.3,0,0,,,
78594,322.8,0,0,,,
78595,369.3,0,0,,,
78596,356.5,0,0,,,
78597,305.4,0,0,,,
78598,284.6,0,0,,,
78599,344.6,0,0,,,
78602,193.7,1,1,,,
78605,171.4,0,0,,,
78606,254.2,0,1,,,
78607,177.5,0,0,,,
78608,152.7,0,0,,,
78609,183.7,0,0,,,
78610,224.8,6,0,,,
78611,173,0,3,,,
78612,201.2,0,0,,,
78613,199.2,1,1,,,
78614,164.4,0,0,,,
78615,207.5,0,1,,,
78616,192.7,0,0,,,
78617,212.9,0,0,,,
78618,240.6,0,0,,,
78619,241.5,0,0,,,
78620,232.8,0,0,,,
78621,213.3,0,1,,,
78622,200.6,0,0,,,
78623,246.6,0,0,,,
78624,245.8,0,0,,,
78626,183.1,0,1,,,
78628,181.6,0,2,,,
78629,155.8,1,1,,,
78631,261.3,0,0,,,
78632,169.9,0,0,,,
78633,173.9,0,1,,,
78634,194.7,0,2,,,
78635,243.9,0,0,,,
78636,228.5,0,0,,,
78638,194.1,0,0,,,
78639,193.4,0,0,,,
78640,217.5,0,6,,,
78641,193.9,0,1,,,
78642,178.8,0,0,,,
78643,200.4,0,0,,,
78644,198,1,0,,,
78645,206.3,0,0,,,
78648,183.8,1,1,,,
78650,202.4,1,0,,,
78652,230.2,0,3,,,
78653,219.4,2,0,,,
78654,196.1,0,2,,,
78655,207.1,0,0,,,
78656,210.5,0,0,,,
78657,204.2,0,0,,,
78658,176.9,0,0,,,
78659,188.4,0,0,,,
78660,207.4,1,2,,,
78661,195.4,0,0,,,
78662,186.1,0,0,,,
78663,215.2,0,0,,,
78664,199.8,2,6,,,
78665,195,2,5,,,
78666,223.3,1,4,,,
78669,208.9,0,0,,,
78670,205.3,0,0,,,
78671,244.7,0,0,,,
78672,171,0,0,,,
78674,181.8,0,0,,,
78675,224.9,0,0,,,
78676,246.9,0,2,,,
78677,162,0,0,,,
78681,195.4,3,10,,,
78701,225.5,0,4,,,
78702,226.4,3,3,,,
78703,223,0,4,,,
78704,228.6,3,5,,,
78705,222.8,0,5,,,
78712,224,0,5,,,
78717,201.1,0,6,,,
78719,217,0,0,,,
78721,225.6,3,3,,,
78722,223.4,2,5,,,
78723,222,2,6,,,
78724,223.6,2,2,,,
78725,219.7,2,0,,,
78726,207.7,0,4,,,
78727,208,2,12,,,
78728,205.3,2,9,,,
78729,204.8,1,8,,,
78730,215.2,0,5,,,
78731,216.9,1,9,,,
78732,213.6,0,2,,,
78733,220.1,0,2,,,
78734,213.9,0,0,,,
78735,225.8,1,3,,,
78736,228.5,0,2,,,
78737,236.4,0,0,,,
78738,222.3,0,1,,,
78739,235.4,0,4,,,
78741,226.8,6,3,,,
78742,224,6,3,,,
78744,223.6,1,1,,,
78745,230.9,2,4,,,
78746,222.6,0,1,,,
78747,220.8,0,0,,,
78748,229.2,0,3,,,
78749,231.6,1,4,,,
78750,206.5,1,6,,,
78751,221.1,0,7,,,
78752,218.9,0,11,,,
78753,213.1,2,11,,,
78754,216.3,3,6,,,
78756,219.8,0,6,,,
78757,216.5,1,11,,,
78758,212.6,1,12,,,
78759,210.8,2,12,,,
78801,379.4,0,0,,,
78802,378.8,0,0,,,
78827,361.1,0,0,,,
78828,345.4,0,0,,,
78829,344.6,0,0,,,
78830,336,0,0,,,
78832,406.2,0,2,,,
78833,356.7,0,0,,,
78834,373.7,1,0,,,
78836,354.2,0,0,,,
78837,424.5,0,0,,,
78838,357.8,0,0,,,
78839,360,0,0,,,
78840,413.6,0,0,,,
78841,444.9,0,0,,,
78842,426.1,0,0,,,
78843,436,1,0,,,
78850,323.6,0,0,,,
78851,456.5,0,0,,,
78852,407.2,0,0,,,
78860,410.7,0,0,,,
78861,309.7,0,1,,,
78870,350.2,0,0,,,
78871,452,0,0,,,
78872,373.5,0,0,,,
78873,332.3,0,0,,,
78877,444.2,0,0,,,
78879,347.3,0,0,,,
78880,352.6,0,0,,,
78881,341.3,0,0,,,
78883,326.3,0,0,,,
78884,338.4,0,0,,,
78885,321.7,0,0,,,
78886,307.8,0,0,,,
78931,143.4,0,0,,,
78932,165.5,0,0,,,
78933,116.1,0,0,,,
78934,112.8,2,0,,,
78935,106.5,1,0,,,
78938,130.1,0,0,,,
78940,140.4,0,0,,,
78941,149.5,0,0,,,
78942,174,2,0,,,
78943,113.7,1,0,,,
78944,140.7,0,0,,,
78945,149,0,0,,,
78946,170.3,0,0,,,
78947,207.9,0,0,,,
78948,192,0,0,,,
78949,154,0,0,,,
78950,130.4,0,0,,,
78951,119.6,0,0,,,
78953,172.4,0,0,,,
78954,152.4,0,0,,,
78956,131.2,1,0,,,
78957,174.5,0,0,,,
78959,157.9,0,0,,,
78962,118.2,0,0,,,
78963,156.9,0,0,,,
79001,570.7,0,0,112,88,pantex
79002,424.8,0,0,73,280,pantex
79003,427.7,0,0,139,255,pantex
79005,473.9,0,0,,,
79007,502.1,6,1,41,200,pantex
79008,505.3,3,0,44,197,pantex
79009,534.1,0,0,149,53,pantex
79010,533.4,0,0,54,106,pantex
79011,433,0,0,128,254,pantex
79012,507.9,0,0,54,65,pantex
79013,568.4,1,0,89,154,pantex
79014,466.4,0,0,130,239,pantex
79015,481.5,0,0,51,36,pantex
79016,484.9,0,0,49,40,pantex
79018,565.7,0,0,83,121,pantex
79019,447.4,0,0,41,337,pantex
79021,434.2,0,0,,,
79022,612.3,1,0,128,132,pantex
79024,459.4,0,0,,,
79025,503.9,0,0,71,54,pantex
79027,488.2,0,0,115,37,pantex
79029,559.4,0,0,77,147,pantex
79031,484.5,0,0,144,34,pantex
79032,441.3,0,0,118,15,pantex
79033,514.7,0,0,122,206,pantex
79034,446.5,0,0,,,
79035,533.7,0,0,131,57,pantex
79036,504.3,0,0,31,184,pantex
79039,450.1,0,0,40,283,pantex
79040,564.7,0,0,109,179,pantex
79041,431.9,0,0,146,13,pantex
79042,467.7,0,0,71,25,pantex
79043,464.9,0,0,118,26,pantex
79044,578.8,0,0,94,130,pantex
79045,524.8,0,0,98,61,pantex
79046,455.6,0,0,,,
79051,611,0,0,139,155,pantex
79052,434.9,0,0,108,10,pantex
79053,503.2,0,0,137,42,pantex
79054,444.8,0,0,72,260,pantex
79056,459.8,0,0,,,
79057,415.5,0,0,87,279,pantex
79058,530.9,0,0,47,132,pantex
79059,474.6,0,0,92,235,pantex
79061,434.9,0,0,104,257,pantex
79062,535.8,0,0,75,183,pantex
79063,471.5,0,0,102,29,pantex
79064,454.1,0,0,136,22,pantex
79065,459,2,0,64,250,pantex
79066,465.3,3,0,52,247,pantex
79068,477.1,0,0,11,264,pantex
79070,503.1,0,0,124,215,pantex
79072,423.1,1,1,128,7,pantex
79073,429.2,0,0,,,
79078,513.1,0,0,43,182,pantex
79079,395.5,0,0,120,276,pantex
79080,492.9,0,0,53,217,pantex
79081,537.3,0,0,105,198,pantex
79082,469.7,0,0,139,28,pantex
79083,524.8,0,0,62,185,pantex
79084,588,0,0,113,158,pantex
79085,515.1,0,0,107,53,pantex
79086,562.2,0,0,92,168,pantex
79087,649.6,0,0,,,
79088,442.1,0,0,83,8,pantex
79091,491.4,0,0,69,44,pantex
79092,550.3,0,0,86,90,pantex
79093,521,0,0,116,205,pantex
79094,446,0,0,53,354,pantex
79095,364,0,0,134,292,pantex
79096,416,0,0,125,263,pantex
79097,468.1,0,0,38,251,pantex
79098,518.1,0,0,62,73,pantex
79101,494.9,1,1,28,63,pantex
79102,495.2,2,1,29,63,pantex
79103,490.4,1,1,26,55,pantex
79104,491.1,1,1,24,57,pantex
79106,498.4,0,1,32,67,pantex
79107,493.6,2,1,23,65,pantex
79108,490.5,0,0,10,80,pantex
79109,495.4,3,0,33,60,pantex
79110,493.2,4,0,33,56,pantex
79111,486.8,1,0,17,50,pantex
79118,480.8,0,0,28,34,pantex
79119,500.9,0,0,47,60,pantex
79121,499,0,0,37,64,pantex
79124,513.2,0,0,44,81,pantex
79201,333.5,0,0,,,
79220,322.1,0,0,,,
79223,330.2,0,0,,,
79225,269.6,0,0,,,
79226,416.2,0,0,68,311,pantex
79227,253,0,0,,,
79229,315.1,0,0,,,
79230,340.8,0,0,,,
79231,356,0,0,,,
79233,350.7,0,0,134,313,pantex
79234,361.6,0,0,136,335,pantex
79235,371.8,0,0,,,
79236,275.8,0,0,,,
79237,390.6,0,0,96,302,pantex
79239,380.8,0,2,104,315,pantex
79240,398.2,0,0,88,304,pantex
79241,395,0,0,127,353,pantex
79243,343.3,0,0,,,
79244,341.5,0,0,,,
79245,363.9,0,0,122,306,pantex
79247,276.4,0,0,,,
79248,291.6,0,0,,,
79250,397,0,0,,,
79251,383.9,0,0,110,293,pantex
79252,291.2,0,0,,,
79255,379.6,0,0,117,336,pantex
79256,333.9,0,0,,,
79257,404.3,0,0,100,346,pantex
79258,391.5,0,0,122,348,pantex
79259,337.5,0,0,147,317,pantex
79261,373.4,0,0,115,327,pantex
79311,419.2,0,0,,,
79312,462.5,0,0,,,
79313,441.1,0,0,,,
79314,511.1,0,0,,,
79316,432.9,0,0,,,
79322,353.4,0,0,,,
79323,484.6,0,0,,,
79324,493.7,0,0,,,
79325,532.8,0,0,,,
79326,458.1,0,0,148,23,pantex
79329,396.9,0,0,,,
79330,335.1,0,0,,,
79331,394.9,0,0,,,
79336,454.2,2,0,,,
79339,460.8,1,0,,,
79342,431.1,0,0,,,
79343,382,0,0,,,
79344,517,0,0,,,
79345,440.2,0,0,,,
79346,493.4,0,0,,,
79347,511.1,0,0,,,
79350,409,0,0,,,
79351,380.5,0,0,,,
79353,477.4,0,0,,,
79355,487.5,0,0,,,
79356,350.1,0,0,,,
79357,369.5,0,0,,,
79358,430,0,0,,,
79359,451.1,0,0,,,
79360,465.2,0,0,,,
79363,427,0,0,,,
79364,381.2,0,0,,,
79366,388.9,0,1,,,
79367,433.4,0,0,,,
79369,446.4,0,0,,,
79370,320.1,0,1,,,
79371,494,0,0,,,
79372,457.9,2,0,,,
79373,391,0,0,,,
79376,465.7,0,0,,,
79377,413.3,0,0,,,
79378,443.8,0,0,,,
79379,473.5,0,0,,,
79380,452.8,0,0,,,
79381,389.2,0,0,,,
79382,416.1,0,0,,,
79383,401.8,0,0,,,
79401,405.6,9,0,,,
79402,404.5,7,0,,,
79403,399.6,0,1,,,
79404,398.3,3,0,,,
79406,407.8,8,0,,,
79407,425.2,1,0,,,
79410,408.4,2,0,,,
79411,405.5,5,0,,,
79412,404.5,3,0,,,
79413,407.4,0,0,,,
79414,410.1,0,0,,,
79415,413.9,0,1,,,
79416,417.5,0,0,,,
79423,400.7,0,0,,,
79424,408.6,0,0,,,
79501,203.4,0,0,,,
79502,251.8,0,0,,,
79503,190.6,0,0,,,
79504,147.4,0,0,,,
79505,237.9,0,0,,,
79506,240.2,0,0,,,
79508,192.2,0,1,,,
79510,163,0,0,,,
79511,327.5,0,0,,,
79512,295.7,1,0,,,
79517,330.7,0,0,,,
79518,298.6,0,0,,,
79519,182.4,0,0,,,
79520,228.7,0,0,,,
79521,195.4,0,0,,,
79525,195.7,0,0,,,
79526,281.4,0,0,,,
79527,312.7,0,0,,,
79528,278.4,0,0,,,
79529,228.9,0,0,,,
79530,188.9,0,0,,,
79532,275.3,0,0,,,
79533,176,0,0,,,
79534,234.2,0,0,,,
79535,253.5,1,0,,,
79536,211.2,0,0,,,
79537,228.9,0,0,,,
79538,184,0,0,,,
79539,229.3,0,0,,,
79540,233.9,0,0,,,
79541,191.2,0,0,,,
79543,247.8,0,0,,,
79544,223.1,0,0,,,
79545,262.2,0,0,,,
79546,261.3,0,0,,,
79547,222,0,0,,,
79548,216.8,0,0,,,
79549,302.2,0,0,,,
79553,206.2,0,0,,,
79556,245.6,3,1,,,
79560,231.3,0,0,,,
79561,225.8,0,0,,,
79562,195.7,0,0,,,
79563,199.6,0,0,,,
79565,311.8,0,0,,,
79566,219.4,0,3,,,
79567,209.2,0,0,,,
79601,176.9,0,0,,,
79602,176.9,0,1,,,
79603,201.4,0,0,,,
79605,188.1,2,2,,,
79606,191,1,1,,,
79607,193.4,3,0,,,
79699,182.1,2,2,,,
79701,405.8,6,0,,,
79703,410.7,2,0,,,
79705,402.7,0,0,,,
79706,397.3,0,0,,,
79707,416,0,0,,,
79713,372.7,0,0,,,
79714,456.2,0,0,,,
79718,581.5,0,1,,,
79719,538.6,2,0,,,
79720,349.9,3,1,,,
79721,351.9,2,2,,,
79730,512.9,1,0,,,
79731,463,0,0,,,
79733,337.6,0,0,,,
79734,614.2,0,0,,,
79735,508.6,0,0,,,
79738,349.5,0,0,,,
79739,355.6,0,0,,,
79741,458.9,1,0,,,
79742,489.9,0,0,,,
79743,487.5,0,0,,,
79744,421,0,0,,,
79745,499.2,0,0,,,
79748,364.5,0,0,,,
79749,380.6,0,0,,,
79752,437.1,1,0,,,
79754,540,0,0,,,
79755,406.8,0,0,,,
79756,487.9,1,0,,,
79758,428.7,0,0,,,
79759,460.2,0,0,,,
79761,432.6,5,1,,,
79762,432.6,1,1,,,
79763,443.3,1,1,,,
79764,444,0,0,,,
79765,424.1,8,0,,,
79766,437.6,0,0,,,
79769,461.5,0,0,,,
79770,579.3,4,0,,,
79772,556.6,0,0,,,
79776,453.4,2,0,,,
79777,515.4,0,0,,,
79778,412.4,1,0,,,
79780,573,0,0,,,
79781,421.4,0,0,,,
79782,385.5,0,0,,,
79783,400.7,0,0,,,
79785,591.5,0,0,,,
79788,496.5,0,0,,,
79789,520.2,0,0,,,
79821,606.7,1,0,,,
79830,601.7,0,0,,,
79832,596.9,0,0,,,
79834,627.5,0,0,,,
79835,608.2,2,3,,,
79836,655.6,0,0,,,
79837,694.3,0,0,,,
79838,663.3,1,1,,,
79839,712,0,0,,,
79842,559.8,0,0,,,
79843,686.2,0,0,,,
79845,695.4,0,0,,,
79846,674.8,0,0,,,
79847,699.2,0,0,,,
79848,501,0,3,,,
79849,651.6,0,0,,,
79851,715.1,0,0,,,
79852,645,0,0,,,
79853,674,0,0,,,
79854,673.4,0,0,,,
79855,686.9,0,0,,,
79901,624.7,0,16,,,
79902,622.3,0,21,,,
79903,627.2,3,20,,,
79904,622.9,1,26,,,
79905,629.3,3,15,,,
79906,628.3,3,21,,,
79907,640.3,4,1,,,
79908,632.5,0,0,,,
79911,613.7,0,6,,,
79912,616.7,1,24,,,
79915,634.9,3,2,,,
79916,629.4,2,0,,,
79918,631.6,1,0,,,
79920,624.3,1,21,,,
79922,616.1,1,20,,,
79924,625.8,2,7,,,
79925,633.1,3,11,,,
79927,647.1,0,0,,,
79928,660.3,0,0,,,
79930,623.9,1,23,,,
79932,609.2,5,7,,,
79934,622.4,0,5,,,
79935,637.8,2,1,,,
79936,640.8,2,1,,,
79938,663.2,0,0,,,
80002,807.6,5,5,114,162,peterson_sfb
80003,803.4,5,6,116,164,peterson_sfb
80004,808.5,3,7,116,161,peterson_sfb
80005,808.7,1,13,120,162,peterson_sfb
80007,814.2,0,8,124,159,peterson_sfb
80010,787.6,6,1,103,172,peterson_sfb
80011,781.4,7,1,103,175,peterson_sfb
80012,786.2,0,2,98,173,peterson_sfb
80013,780.7,0,3,93,176,peterson_sfb
80014,786.8,0,2,94,173,peterson_sfb
80015,783.6,0,1,90,175,peterson_sfb
80016,778.2,0,2,86,178,peterson_sfb
80017,780.8,1,2,98,176,peterson_sfb
80018,773.3,0,1,98,180,peterson_sfb
80019,772,3,0,106,181,peterson_sfb
80020,802.8,4,8,127,165,peterson_sfb
80021,806.7,3,7,124,163,peterson_sfb
