fips,p_pga_ge_0_1g_per_year,p_pga_ge_0_2g_per_year,mmi6_100yr,model
51035,0.00108,0.0003754,0.1011,conus-2023-grid
51036,0.001067,0.0003627,0.1566,conus-2023-grid
51037,0.001049,0.0003252,0.1145,conus-2023-grid
51041,0.002293,0.0009619,0.2199,conus-2023-grid
51043,0.0009512,0.0003208,0.1206,conus-2023-grid
51045,0.0009811,0.000341,0.0999,conus-2023-grid
51047,0.001457,0.0005169,0.1545,conus-2023-grid
51049,0.00335,0.00154,0.2531,conus-2023-grid
51051,0.001518,0.0005472,0.1268,conus-2023-grid
51053,0.001424,0.0005136,0.161,conus-2023-grid
51057,0.0009851,0.0003238,0.1216,conus-2023-grid
51059,0.0009702,0.0003115,0.09103,conus-2023-grid
51061,0.001145,0.0003817,0.1086,conus-2023-grid
51063,0.0009539,0.0003245,0.09412,conus-2023-grid
51065,0.003553,0.001731,0.2778,conus-2023-grid
51067,0.0007442,0.0002232,0.08277,conus-2023-grid
51069,0.000867,0.0002929,0.09551,conus-2023-grid
51071,0.001246,0.0004685,0.1167,conus-2023-grid
51073,0.0005403,0.0001516,0.06603,conus-2023-grid
51075,0.003668,0.001815,0.2827,conus-2023-grid
51077,0.001292,0.0004567,0.1095,conus-2023-grid
51079,0.001664,0.0006028,0.1246,conus-2023-grid
51081,0.0006648,0.0001919,0.1023,conus-2023-grid
51083,0.0006481,0.0001714,0.1104,conus-2023-grid
51085,0.002397,0.00105,0.2237,conus-2023-grid
51087,0.001654,0.0006418,0.1729,conus-2023-grid
51089,0.0006428,0.0001835,0.08424,conus-2023-grid
51091,0.0007189,0.0002141,0.06744,conus-2023-grid
51093,0.0004421,0.0001187,0.08988,conus-2023-grid
51095,0.0007051,0.0002122,0.1205,conus-2023-grid
51097,0.0009806,0.0003238,0.1225,conus-2023-grid
51099,0.00106,0.0003458,0.1467,conus-2023-grid
51101,0.001279,0.0004629,0.1677,conus-2023-grid
51103,0.0005272,0.0001454,0.09968,conus-2023-grid
51105,0.001986,0.0006981,0.1661,conus-2023-grid
51107,0.0009693,0.0003232,0.07706,conus-2023-grid
51109,0.003069,0.001487,0.2204,conus-2023-grid
51111,0.001146,0.000369,0.1389,conus-2023-grid
51113,0.001536,0.0005449,0.119,conus-2023-grid
51115,0.0004097,0.0001087,0.05039,conus-2023-grid
51117,0.0007051,0.0001952,0.106,conus-2023-grid
51119,0.0005898,0.0001677,0.1164,conus-2023-grid
51121,0.001068,0.0003827,0.1638,conus-2023-grid
51125,0.001847,0.0006974,0.1326,conus-2023-grid
51127,0.001074,0.0003658,0.1392,conus-2023-grid
51131,0.000276,0.00007052,0.07982,conus-2023-grid
51133,0.0005261,0.0001445,0.09654,conus-2023-grid
51135,0.001778,0.0006591,0.1886,conus-2023-grid
51137,0.002028,0.000836,0.1891,conus-2023-grid
51139,0.001154,0.0003845,0.1132,conus-2023-grid
51141,0.0007983,0.0002509,0.08114,conus-2023-grid
51143,0.0006062,0.0001587,0.09337,conus-2023-grid
51145,0.003463,0.001635,0.2472,conus-2023-grid
51147,0.001822,0.000673,0.1639,conus-2023-grid
51149,0.001119,0.0003845,0.1523,conus-2023-grid
51153,0.001087,0.0003551,0.133,conus-2023-grid
51155,0.001219,0.0004485,0.1117,conus-2023-grid
51157,0.001196,0.0004026,0.1291,conus-2023-grid
51159,0.0007716,0.0002333,0.1335,conus-2023-grid
51161,0.0009678,0.0003331,0.08586,conus-2023-grid
51163,0.0009563,0.0002947,0.1441,conus-2023-grid
51165,0.001037,0.0003356,0.1471,conus-2023-grid
51167,0.001661,0.0006172,0.135,conus-2023-grid
51169,0.001662,0.0005631,0.1393,conus-2023-grid
51171,0.0009496,0.0003129,0.09169,conus-2023-grid
51173,0.001529,0.0005628,0.1371,conus-2023-grid
51175,0.0005076,0.0001384,0.09356,conus-2023-grid
51177,0.001931,0.0007977,0.1941,conus-2023-grid
51179,0.001234,0.0004152,0.1171,conus-2023-grid
51181,0.0006702,0.0001996,0.1041,conus-2023-grid
51183,0.000792,0.0002447,0.1261,conus-2023-grid
51185,0.001615,0.0006219,0.1523,conus-2023-grid
51187,0.001024,0.0003426,0.08256,conus-2023-grid
51191,0.001616,0.0005875,0.1461,conus-2023-grid
51193,0.0008081,0.0002453,0.1323,conus-2023-grid
51195,0.00151,0.0005113,0.13,conus-2023-grid
51197,0.001338,0.0004872,0.112,conus-2023-grid
51199,0.000418,0.0001115,0.09841,conus-2023-grid
51510,0.0008718,0.0002711,0.0792,conus-2023-grid
51520,0.001603,0.0005605,0.147,conus-2023-grid
51530,0.001026,0.0003209,0.08848,conus-2023-grid
51540,0.002402,0.0009942,0.2216,conus-2023-grid
51550,0.0002542,0.00006334,0.08048,conus-2023-grid
51570,0.001573,0.0005964,0.1353,conus-2023-grid
51580,0.0008307,0.0002644,0.07524,conus-2023-grid
51590,0.0005174,0.00013,0.06651,conus-2023-grid
51595,0.0006728,0.0001952,0.1023,conus-2023-grid
51600,0.0009731,0.0003136,0.09813,conus-2023-grid
51610,0.0009308,0.0002976,0.08325,conus-2023-grid
51620,0.0004263,0.0001119,0.08509,conus-2023-grid
51630,0.001424,0.0005126,0.1571,conus-2023-grid
51640,0.001148,0.0004006,0.09926,conus-2023-grid
51650,0.0003358,0.00008667,0.08957,conus-2023-grid
51660,0.001106,0.0003609,0.1414,conus-2023-grid
51670,0.001415,0.0005218,0.1601,conus-2023-grid
51678,0.0009606,0.0002959,0.1441,conus-2023-grid
51680,0.001069,0.0003349,0.1161,conus-2023-grid
51683,0.001064,0.0003468,0.1136,conus-2023-grid
51685,0.00104,0.0003378,0.129,conus-2023-grid
51690,0.0006261,0.0001753,0.122,conus-2023-grid
51700,0.0004296,0.0001153,0.1007,conus-2023-grid
51710,0.0002921,0.00007408,0.08425,conus-2023-grid
51720,0.001536,0.00052,0.1301,conus-2023-grid
51730,0.001446,0.0005335,0.1643,conus-2023-grid
51735,0.0003573,0.00009309,0.04698,conus-2023-grid
51740,0.0003069,0.00007794,0.08381,conus-2023-grid
51750,0.001152,0.000421,0.1502,conus-2023-grid
51760,0.00228,0.0009695,0.1672,conus-2023-grid
51770,0.0008525,0.0002719,0.113,conus-2023-grid
51775,0.000894,0.0002941,0.09796,conus-2023-grid
51790,0.001185,0.0003896,0.09766,conus-2023-grid
51800,0.0003368,0.00008553,0.09364,conus-2023-grid
51810,0.0002213,0.00005552,0.07527,conus-2023-grid
51820,0.001504,0.000529,0.1171,conus-2023-grid
51830,0.0006203,0.0001808,0.09341,conus-2023-grid
51840,0.0008993,0.0003041,0.08227,conus-2023-grid
53001,0.0004768,0.0001217,0.1861,conus-2023-grid
53003,0.0003189,0.00008121,0.1284,conus-2023-grid
53005,0.001065,0.0003654,0.3007,conus-2023-grid
53007,0.002031,0.0005272,0.245,conus-2023-grid
53009,0.009019,0.003919,0.6363,conus-2023-grid
53011,0.003665,0.001148,0.6514,conus-2023-grid
53013,0.0006383,0.000179,0.1916,conus-2023-grid
53015,0.005103,0.001657,0.4674,conus-2023-grid
53017,0.001431,0.0003923,0.2629,conus-2023-grid
53019,0.0007487,0.000211,0.1442,conus-2023-grid
53021,0.000805,0.0002417,0.2438,conus-2023-grid
53023,0.0003627,0.00009532,0.1465,conus-2023-grid
53025,0.000966,0.0002509,0.1995,conus-2023-grid
53027,0.009322,0.004155,0.7488,conus-2023-grid
53029,0.01367,0.004746,0.8273,conus-2023-grid
53031,0.01286,0.005095,0.75,conus-2023-grid
53033,0.01087,0.003539,0.7182,conus-2023-grid
53035,0.01796,0.006563,0.9961,conus-2023-grid
53037,0.002493,0.0007053,0.8143,conus-2023-grid
53039,0.001501,0.0003914,0.1905,conus-2023-grid
53041,0.009183,0.003008,0.6536,conus-2023-grid
53043,0.0004851,0.0001248,0.06481,conus-2023-grid
53045,0.01673,0.006659,0.869,conus-2023-grid
53047,0.001895,0.0005758,0.227,conus-2023-grid
53049,0.005825,0.002894,0.4865,conus-2023-grid
53051,0.0002072,0.00005218,0.03328,conus-2023-grid
53053,0.01177,0.003786,0.8479,conus-2023-grid
53055,0.0121,0.004321,0.739,conus-2023-grid
53057,0.00475,0.001303,0.5946,conus-2023-grid
53059,0.003696,0.001016,0.3728,conus-2023-grid
53061,0.006726,0.001915,0.5531,conus-2023-grid
53063,0.0003835,0.0001107,0.1428,conus-2023-grid
53065,0.0003044,0.00007738,0.07323,conus-2023-grid
53067,0.0126,0.004567,0.9851,conus-2023-grid
53069,0.004624,0.002033,0.4334,conus-2023-grid
53071,0.000872,0.0002512,0.2387,conus-2023-grid
53073,0.004068,0.00118,0.4342,conus-2023-grid
53075,0.0002578,0.00006626,0.126,conus-2023-grid
53077,0.002312,0.0006553,0.2649,conus-2023-grid
54001,0.0003779,0.0001078,0.04131,conus-2023-grid
54003,0.0008267,0.0002835,0.06786,conus-2023-grid
54005,0.0008269,0.000271,0.07965,conus-2023-grid
54007,0.0004487,0.0001325,0.04868,conus-2023-grid
54009,0.0002288,0.00006787,0.02839,conus-2023-grid
54011,0.0006191,0.0001936,0.08546,conus-2023-grid
54013,0.0004237,0.0001281,0.05072,conus-2023-grid
54015,0.0005586,0.0001732,0.05787,conus-2023-grid
54017,0.0003126,0.00008955,0.06274,conus-2023-grid
54019,0.0008482,0.0002905,0.07775,conus-2023-grid
54021,0.0003887,0.000114,0.04948,conus-2023-grid
54023,0.0005855,0.0001805,0.05506,conus-2023-grid
54025,0.000858,0.0002936,0.07851,conus-2023-grid
54027,0.0007245,0.0002407,0.07722,conus-2023-grid
54029,0.0002262,0.00006695,0.04691,conus-2023-grid
54031,0.00076,0.0002448,0.06686,conus-2023-grid
54033,0.0003171,0.00008998,0.03689,conus-2023-grid
54035,0.0004852,0.000156,0.06241,conus-2023-grid
54037,0.0008957,0.0003048,0.1101,conus-2023-grid
54039,0.0006401,0.0002032,0.09777,conus-2023-grid
54041,0.0003703,0.0001063,0.06066,conus-2023-grid
54043,0.0007017,0.000218,0.09354,conus-2023-grid
54045,0.000979,0.0003308,0.08823,conus-2023-grid
54047,0.001538,0.0005967,0.1226,conus-2023-grid
54049,0.0002943,0.00008407,0.03625,conus-2023-grid
54051,0.0002461,0.00007176,0.03173,conus-2023-grid
54053,0.0005342,0.000174,0.06615,conus-2023-grid
54055,0.001383,0.0005266,0.1119,conus-2023-grid
54057,0.0005735,0.0001834,0.05346,conus-2023-grid
54059,0.001042,0.0003527,0.09685,conus-2023-grid
54061,0.0002951,0.0000854,0.03609,conus-2023-grid
54063,0.001115,0.0004112,0.09449,conus-2023-grid
54065,0.0007422,0.0002542,0.06268,conus-2023-grid
54067,0.0006393,0.0002033,0.07827,conus-2023-grid
54069,0.0002337,0.00006902,0.03097,conus-2023-grid
54071,0.0006877,0.0002073,0.06382,conus-2023-grid
54073,0.0003153,0.00009461,0.03858,conus-2023-grid
54075,0.0006201,0.0001853,0.06009,conus-2023-grid
54077,0.0003711,0.0001092,0.04017,conus-2023-grid
54079,0.0005827,0.0001843,0.0727,conus-2023-grid
54081,0.001108,0.0004015,0.1163,conus-2023-grid
54083,0.0004889,0.0001405,0.04993,conus-2023-grid
54085,0.0003431,0.0001021,0.03989,conus-2023-grid
54087,0.0004742,0.0001475,0.05695,conus-2023-grid
54089,0.001156,0.0004305,0.09751,conus-2023-grid
54091,0.0003369,0.00009621,0.03789,conus-2023-grid
54093,0.0004701,0.0001383,0.04795,conus-2023-grid
54095,0.0002854,0.0000827,0.03537,conus-2023-grid
54097,0.0004066,0.0001164,0.04446,conus-2023-grid
54099,0.000703,0.0002145,0.1052,conus-2023-grid
54101,0.0005311,0.0001588,0.09281,conus-2023-grid
54103,0.0002675,0.00007674,0.04429,conus-2023-grid
54105,0.0004083,0.0001278,0.05196,conus-2023-grid
54107,0.0003822,0.0001213,0.0671,conus-2023-grid
54109,0.001297,0.0004838,0.1083,conus-2023-grid
55001,0.00004791,0.00001385,0.04376,conus-2023-grid
55003,0.00003014,0.00001003,0.004322,conus-2023-grid
55005,0.00002859,0.000009286,0.01701,conus-2023-grid
55007,0.00002841,0.000009316,0.005324,conus-2023-grid
55009,0.00003844,0.00001145,0.03741,conus-2023-grid
55011,0.00003163,0.000009713,0.01441,conus-2023-grid
55013,0.00003175,0.00001049,0.009142,conus-2023-grid
55015,0.00005109,0.00001498,0.04261,conus-2023-grid
55017,0.00002687,0.000008498,0.0214,conus-2023-grid
55019,0.00002796,0.000008528,0.02191,conus-2023-grid
55021,0.00008415,0.00002463,0.02598,conus-2023-grid
55023,0.00006598,0.00001858,0.01582,conus-2023-grid
55025,0.000129,0.00003879,0.0542,conus-2023-grid
55027,0.00009409,0.00002773,0.05586,conus-2023-grid
55029,0.00003132,0.000009733,0.009123,conus-2023-grid
55031,0.00002953,0.0000098,0.006901,conus-2023-grid
55033,0.00002949,0.000009413,0.01282,conus-2023-grid
55035,0.00002842,0.000008813,0.007633,conus-2023-grid
55037,0.0000261,0.00000825,0.01472,conus-2023-grid
55039,0.00006782,0.0000198,0.049,conus-2023-grid
55041,0.00002551,0.000007977,0.02268,conus-2023-grid
55043,0.00009894,0.00002809,0.04308,conus-2023-grid
55045,0.0001882,0.0000582,0.04423,conus-2023-grid
55047,0.00006413,0.00001866,0.01337,conus-2023-grid
55049,0.0001103,0.00003216,0.03768,conus-2023-grid
55051,0.00003325,0.00001163,0.004361,conus-2023-grid
55053,0.00003276,0.000009722,0.03655,conus-2023-grid
55055,0.0001504,0.00004599,0.06923,conus-2023-grid
55057,0.0000466,0.00001343,0.04348,conus-2023-grid
55059,0.0002169,0.00006705,0.08142,conus-2023-grid
55061,0.00003686,0.00001112,0.02552,conus-2023-grid
55063,0.00003952,0.00001146,0.03041,conus-2023-grid
55065,0.0001544,0.00004584,0.05238,conus-2023-grid
55067,0.00002566,0.000007893,0.008187,conus-2023-grid
55069,0.00002501,0.000007752,0.01911,conus-2023-grid
55071,0.00004905,0.00001448,0.03368,conus-2023-grid
55073,0.00002733,0.000008299,0.009198,conus-2023-grid
55075,0.00002666,0.00000828,0.02185,conus-2023-grid
55077,0.00005805,0.00001681,0.03202,conus-2023-grid
55078,0.000028,0.000008517,0.01078,conus-2023-grid
55079,0.0001535,0.00004577,0.02482,conus-2023-grid
55081,0.00004193,0.0000121,0.03842,conus-2023-grid
55083,0.00002882,0.000008794,0.02232,conus-2023-grid
55085,0.00002625,0.000008323,0.02041,conus-2023-grid
55087,0.00003868,0.00001145,0.03045,conus-2023-grid
55089,0.00008577,0.00002504,0.05488,conus-2023-grid
55091,0.00003035,0.000009503,0.01011,conus-2023-grid
55093,0.00003322,0.00001062,0.008686,conus-2023-grid
55095,0.00003253,0.00001067,0.01199,conus-2023-grid
55097,0.00003416,0.00001009,0.03374,conus-2023-grid
55099,0.00002529,0.000008013,0.02179,conus-2023-grid
55101,0.0001721,0.0000515,0.03148,conus-2023-grid
55103,0.00006956,0.00001984,0.01524,conus-2023-grid
55105,0.0002201,0.0000705,0.04015,conus-2023-grid
55107,0.00002586,0.00000828,0.0223,conus-2023-grid
55109,0.00003287,0.00001064,0.02556,conus-2023-grid
55111,0.0000767,0.00002216,0.01514,conus-2023-grid
55113,0.00002613,0.000008448,0.009902,conus-2023-grid
55115,0.00003034,0.000009134,0.02958,conus-2023-grid
55117,0.0000688,0.00002009,0.02727,conus-2023-grid
55119,0.00002523,0.000007888,0.02009,conus-2023-grid
55121,0.00003216,0.000009676,0.02316,conus-2023-grid
55123,0.00005158,0.00001468,0.01494,conus-2023-grid
55125,0.00003205,0.00001104,0.01516,conus-2023-grid
55127,0.0002282,0.00007347,0.07362,conus-2023-grid
55129,0.00002829,0.000009281,0.004972,conus-2023-grid
55131,0.00009769,0.00002872,0.02136,conus-2023-grid
55133,0.0001469,0.00004437,0.04906,conus-2023-grid
55135,0.00003581,0.00001059,0.03409,conus-2023-grid
55137,0.00004595,0.00001337,0.03208,conus-2023-grid
55139,0.00004958,0.00001449,0.0295,conus-2023-grid
55141,0.00003268,0.000009675,0.03279,conus-2023-grid
56001,0.001091,0.000337,0.1195,conus-2023-grid
56003,0.002282,0.000743,0.1927,conus-2023-grid
56005,0.002697,0.001051,0.2218,conus-2023-grid
56007,0.001464,0.0004432,0.1904,conus-2023-grid
56009,0.002193,0.0007582,0.256,conus-2023-grid
56011,0.0008278,0.0002415,0.07281,conus-2023-grid
56013,0.00369,0.001323,0.3625,conus-2023-grid
56015,0.0007664,0.0002318,0.08558,conus-2023-grid
56017,0.003224,0.001053,0.3662,conus-2023-grid
56019,0.004595,0.001929,0.3179,conus-2023-grid
56021,0.0006754,0.0002092,0.1046,conus-2023-grid
56023,0.003215,0.0009658,0.257,conus-2023-grid
56025,0.003166,0.001112,0.3259,conus-2023-grid
56027,0.001392,0.0005012,0.111,conus-2023-grid
56029,0.005662,0.002452,0.359,conus-2023-grid
56031,0.0011,0.0003557,0.1608,conus-2023-grid
56033,0.001974,0.000654,0.1503,conus-2023-grid
56035,0.004126,0.001489,0.4972,conus-2023-grid
56037,0.001995,0.0006589,0.2545,conus-2023-grid
56039,0.006169,0.001995,0.5012,conus-2023-grid
56041,0.002076,0.0007586,0.4395,conus-2023-grid
56043,0.004176,0.001655,0.3677,conus-2023-grid
56045,0.001239,0.0003831,0.1359,conus-2023-grid
72001,0.01456,0.00415,,prvi-2025.R1
72003,0.02103,0.006253,,prvi-2025.R1
72005,0.01923,0.005458,,prvi-2025.R1
72007,0.009233,0.002525,,prvi-2025.R1
72009,0.009179,0.002524,,prvi-2025.R1
72011,0.02195,0.006852,,prvi-2025.R1
72013,0.01229,0.003414,,prvi-2025.R1
72015,0.009799,0.00281,,prvi-2025.R1
72017,0.01087,0.002997,,prvi-2025.R1
72019,0.009191,0.002491,,prvi-2025.R1
72021,0.009189,0.002513,,prvi-2025.R1
72023,0.01952,0.006032,,prvi-2025.R1
72025,0.009591,0.002652,,prvi-2025.R1
72027,0.01518,0.004254,,prvi-2025.R1
72029,0.01085,0.003089,,prvi-2025.R1
72031,0.01029,0.0029,,prvi-2025.R1
72033,0.009388,0.002587,,prvi-2025.R1
72035,0.009273,0.002561,,prvi-2025.R1
72037,0.01255,0.003574,,prvi-2025.R1
72039,0.01051,0.002874,,prvi-2025.R1
72041,0.009161,0.0025,,prvi-2025.R1
72043,0.009506,0.002668,,prvi-2025.R1
72045,0.009059,0.002457,,prvi-2025.R1
72047,0.009227,0.002502,,prvi-2025.R1
72049,0.01422,0.004043,,prvi-2025.R1
72051,0.009328,0.002562,,prvi-2025.R1
72053,0.01303,0.00372,,prvi-2025.R1
72054,0.01097,0.003019,,prvi-2025.R1
72055,0.01686,0.005422,,prvi-2025.R1
72057,0.009444,0.002744,,prvi-2025.R1
72059,0.01523,0.00459,,prvi-2025.R1
72061,0.009348,0.00257,,prvi-2025.R1
72063,0.01005,0.002812,,prvi-2025.R1
72065,0.01412,0.00395,,prvi-2025.R1
72067,0.02222,0.007186,,prvi-2025.R1
72069,0.01178,0.003415,,prvi-2025.R1
72071,0.01735,0.004852,,prvi-2025.R1
72073,0.01146,0.003156,,prvi-2025.R1
72075,0.01035,0.003034,,prvi-2025.R1
72077,0.0106,0.002999,,prvi-2025.R1
72079,0.01846,0.005728,,prvi-2025.R1
72081,0.01664,0.004795,,prvi-2025.R1
72083,0.01975,0.005998,,prvi-2025.R1
72085,0.01095,0.003117,,prvi-2025.R1
72087,0.0106,0.003006,,prvi-2025.R1
72089,0.01225,0.003531,,prvi-2025.R1
72091,0.01028,0.002822,,prvi-2025.R1
72093,0.01882,0.005687,,prvi-2025.R1
72095,0.01097,0.003241,,prvi-2025.R1
72097,0.0226,0.007145,,prvi-2025.R1
72099,0.01969,0.0057,,prvi-2025.R1
72101,0.009692,0.002635,,prvi-2025.R1
72103,0.01195,0.003423,,prvi-2025.R1
72105,0.009074,0.002461,,prvi-2025.R1
72107,0.009841,0.002673,,prvi-2025.R1
72109,0.01018,0.002931,,prvi-2025.R1
72111,0.01388,0.004046,,prvi-2025.R1
72113,0.01168,0.003323,,prvi-2025.R1
72115,0.0161,0.004503,,prvi-2025.R1
72117,0.02204,0.006973,,prvi-2025.R1
72119,0.01165,0.003363,,prvi-2025.R1
72121,0.0187,0.005761,,prvi-2025.R1
72123,0.009373,0.002913,,prvi-2025.R1
72125,0.02067,0.006484,,prvi-2025.R1
72127,0.009672,0.002684,,prvi-2025.R1
72129,0.01014,0.002849,,prvi-2025.R1
72131,0.01838,0.005336,,prvi-2025.R1
72133,0.009637,0.002991,,prvi-2025.R1
72135,0.009132,0.002489,,prvi-2025.R1
72137,0.009319,0.002563,,prvi-2025.R1
72139,0.009946,0.002779,,prvi-2025.R1
72141,0.01321,0.0037,,prvi-2025.R1
72143,0.009388,0.002569,,prvi-2025.R1
72145,0.009671,0.002649,,prvi-2025.R1
72147,0.01344,0.003972,,prvi-2025.R1
72149,0.01022,0.00282,,prvi-2025.R1
72151,0.01129,0.003311,,prvi-2025.R1
72153,0.0168,0.005034,,prvi-2025.R1
78010,0.008608,0.002696,,prvi-2025.R1
78020,0.01752,0.005062,,prvi-2025.R1
78030,0.01696,0.004931,,prvi-2025.R1
