fips,strategic_class,strategic_site_ids,strategic_km,strategic_bearing,uasi_share,uasi_area
36045,E,,,,0,
36047,C1,metro_35620,,,0.05068,1
36049,E,,,,0,
36051,C2,metro_40380,,,0,
36053,E,,,,0,
36055,C2,metro_40380,,,0,
36057,E,,,,0,
36059,C1,metro_35620,,,0.02587,1
36061,C1,metro_35620,,,0.03139,1
36063,C2,metro_15380,,,0,
36065,E,,,,0,
36067,E,,,,0,
36069,C2,metro_40380,,,0,
36071,E,,,,0,
36073,C2,metro_40380,,,0,
36075,E,,,,0,
36077,E,,,,0,
36079,C1,metro_35620,,,0.001809,1
36081,C1,metro_35620,,,0.04455,1
36083,E,,,,0,
36085,C1,metro_35620,,,0.009185,1
36087,C1,metro_35620,,,0.006269,1
36089,E,,,,0,
36091,E,,,,0,
36093,E,,,,0,
36095,E,,,,0,
36097,E,,,,0,
36099,E,,,,0,
36101,E,,,,0,
36103,C1,metro_35620,,,0.02826,1
36105,E,,,,0,
36107,E,,,,0,
36109,E,,,,0,
36111,E,,,,0,
36113,E,,,,0,
36115,E,,,,0,
36117,C2,metro_40380,,,0,
36119,C1,metro_35620,,,0.01859,1
36121,E,,,,0,
36123,E,,,,0,
37001,E,,,,0,
37003,E,,,,0,
37005,E,,,,0,
37007,C2,metro_16740,,,0.00005482,34
37009,E,,,,0,
37011,E,,,,0,
37013,E,,,,0,
37015,E,,,,0,
37017,E,,,,0,
37019,E,,,,0,
37021,D,y12,136.8,289,0,
37023,E,,,,0,
37025,C2,metro_16740,,,0.0005616,34
37027,E,,,,0,
37029,C2,metro_47260,,,0.0000777,17
37031,E,,,,0,
37033,E,,,,0,
37035,E,,,,0,
37037,E,,,,0,
37039,E,,,,0,
37041,E,,,,0,
37043,D,metro_12060,131.3,226,0,
37045,E,,,,0,
37047,E,,,,0,
37049,E,,,,0,
37051,E,,,,0,
37053,C2,metro_47260,,,0.0002109,17
37055,E,,,,0,
37057,E,,,,0,
37059,E,,,,0,
37061,E,,,,0,
37063,E,,,,0,
37065,E,,,,0,
37067,E,,,,0,
37069,C2,metro_39580,,,0,
37071,C2,metro_16740,,,0.0005668,34
37073,C2,metro_47260,,,0.00007845,17
37075,D,y12,90.2,313,0,
37077,E,,,,0,
37079,E,,,,0,
37081,E,,,,0,
37083,E,,,,0,
37085,E,,,,0,
37087,D,y12,107.2,298,0,
37089,E,,,,0,
37091,E,,,,0,
37093,E,,,,0,
37095,E,,,,0,
37097,C2,metro_16740,,,0.0004641,34
37099,D,y12;metro_12060,100.9,315,0,
37101,C2,metro_39580,,,0,
37103,E,,,,0,
37105,E,,,,0,
37107,E,,,,0,
37109,C2,metro_16740,,,0.0002157,34
37111,E,,,,0,
37113,D,y12;metro_12060,106.1,310,0,
37115,D,y12,123,277,0,
37117,E,,,,0,
37119,C2,metro_16740,,,0.002773,34
37121,E,,,,0,
37123,E,,,,0,
37125,E,,,,0,
37127,E,,,,0,
37129,E,,,,0,
37131,E,,,,0,
37133,E,,,,0,
37135,E,,,,0,
37137,E,,,,0,
37139,E,,,,0,
37141,E,,,,0,
37143,E,,,,0,
37145,E,,,,0,
37147,E,,,,0,
37149,E,,,,0,
37151,E,,,,0,
37153,E,,,,0,
37155,E,,,,0,
37157,E,,,,0,
37159,C2,metro_16740,,,0.0003651,34
37161,E,,,,0,
37163,E,,,,0,
37165,E,,,,0,
37167,E,,,,0,
37169,E,,,,0,
37171,E,,,,0,
37173,D,y12,86.7,295,0,
37175,D,metro_12060;y12,136.8,236,0,
37177,E,,,,0,
37179,C2,metro_16740,,,0.0005915,34
37181,E,,,,0,
37183,C2,metro_39580,,,0,
37185,E,,,,0,
37187,E,,,,0,
37189,E,,,,0,
37191,E,,,,0,
37193,E,,,,0,
37195,E,,,,0,
37197,E,,,,0,
37199,E,,,,0,
38001,B,malmstrom_field,521.6,287,0,
38003,B,minot_field,188.3,294,0,
38005,B,minot_field;malmstrom_field,101,241,0,
38007,B,malmstrom_field,449,275,0,
38009,A,minot_field,,,0,
38011,B,malmstrom_field,460.6,287,0,
38013,A,minot_field,,,0,
38015,B,malmstrom_field,643.4,277,0,
38017,B,minot_field;warren_field,273.9,288,0,
38019,B,minot_field,173.9,251,0,
38021,B,minot_field;warren_field,293.1,307,0,
38023,B,minot_field;malmstrom_field,60.8,99,0,
38025,B,malmstrom_field,497.5,271,0,
38027,B,minot_field;malmstrom_field,96.4,262,0,
38029,B,malmstrom_field,694.4,282,0,
38031,B,minot_field;malmstrom_field,98.4,278,0,
38033,B,malmstrom_field,401.1,277,0,
38035,B,minot_field,243.2,263,0,
38037,B,malmstrom_field,579.7,282,0,
38039,B,minot_field,161.8,276,0,
38041,B,malmstrom_field,514.3,282,0,
38043,B,minot_field;malmstrom_field,147.2,305,0,
38045,B,minot_field,189.1,314,0,
38047,B,minot_field;malmstrom_field,191.1,313,0,
38049,A,minot_field,,,0,
38051,B,malmstrom_field,752,283,0,
38053,B,malmstrom_field,454,264,0,
38055,A,minot_field,,,0,
38057,B,minot_field;malmstrom_field,44.8,29,0,
38059,B,malmstrom_field,626.3,277,0,
38061,A,minot_field,,,0,
38063,B,minot_field,162.7,258,0,
38065,B,minot_field;malmstrom_field,59.9,352,0,
38067,B,minot_field,232.9,256,0,
38069,B,minot_field;malmstrom_field,49.1,258,0,
38071,B,minot_field;malmstrom_field,127.2,242,0,
38073,B,minot_field;warren_field,237.4,302,0,
38075,A,minot_field,,,0,
38077,B,minot_field;warren_field,307.8,300,0,
38079,B,minot_field;malmstrom_field,74.5,267,0,
38081,B,minot_field;warren_field,261.2,308,0,
38083,A,minot_field,,,0,
38085,B,malmstrom_field,658.9,283,0,
38087,B,malmstrom_field,451.4,284,0,
38089,B,malmstrom_field,489.8,277,0,
38091,B,minot_field,194.2,275,0,
38093,B,minot_field;malmstrom_field,141,302,0,
38095,B,minot_field;malmstrom_field,110.1,250,0,
38097,B,minot_field,233.6,274,0,
38099,B,minot_field,225.3,247,0,
38101,A,minot_afb;minot_field,,,0,
38103,B,minot_field;malmstrom_field,42.8,256,0,
38105,B,malmstrom_field,436.4,258,0,
39001,E,,,,0,
39003,E,,,,0,
39005,E,,,,0,
39007,C2,metro_17410,,,0.0002932,35
39009,E,,,,0,
39011,E,,,,0,
39013,E,,,,0,
39015,C2,metro_17140,,,0.0001217,38
39017,C2,metro_17140,,,0.001088,38
39019,E,,,,0,
39021,E,,,,0,
39023,E,,,,0,
39025,C2,metro_17140,,,0.0005816,38
39027,E,,,,0,
39029,E,,,,0,
39031,E,,,,0,
39033,E,,,,0,
39035,C2,metro_17410,,,0.0038,35
39037,E,,,,0,
39039,E,,,,0,
39041,C2,metro_18140,,,0.0006256,39
39043,E,,,,0,
39045,C2,metro_18140,,,0.0004663,39
39047,E,,,,0,
39049,C2,metro_18140,,,0.003882,39
39051,E,,,,0,
39053,E,,,,0,
39055,C2,metro_17410,,,0.0002868,35
39057,E,,,,0,
39059,E,,,,0,
39061,C2,metro_17140,,,0.002317,38
39063,E,,,,0,
39065,E,,,,0,
39067,E,,,,0,
39069,E,,,,0,
39071,E,,,,0,
39073,C2,metro_18140,,,0.00008228,39
39075,E,,,,0,
39077,E,,,,0,
39079,E,,,,0,
39081,E,,,,0,
39083,E,,,,0,
39085,C2,metro_17410,,,0.000699,35
39087,E,,,,0,
39089,C2,metro_18140,,,0.0005235,39
39091,E,,,,0,
39093,C2,metro_17410,,,0.0009407,35
39095,E,,,,0,
39097,C2,metro_18140,,,0.0001285,39
39099,E,,,,0,
39101,E,,,,0,
39103,C2,metro_17410,,,0.0005483,35
39105,E,,,,0,
39107,E,,,,0,
39109,E,,,,0,
39111,E,,,,0,
39113,E,,,,0,
39115,E,,,,0,
39117,C2,metro_18140,,,0.0001025,39
39119,E,,,,0,
39121,E,,,,0,
39123,E,,,,0,
39125,E,,,,0,
39127,C2,metro_18140,,,0.0001037,39
39129,C2,metro_18140,,,0.0001718,39
39131,E,,,,0,
39133,E,,,,0,
39135,E,,,,0,
39137,E,,,,0,
39139,E,,,,0,
39141,E,,,,0,
39143,E,,,,0,
39145,E,,,,0,
39147,E,,,,0,
39149,E,,,,0,
39151,E,,,,0,
39153,E,,,,0,
39155,E,,,,0,
39157,E,,,,0,
39159,C2,metro_18140,,,0.0001827,39
39161,E,,,,0,
39163,E,,,,0,
39165,C2,metro_17140,,,0.0006758,38
39167,E,,,,0,
39169,E,,,,0,
39171,E,,,,0,
39173,E,,,,0,
39175,E,,,,0,
40001,E,,,,0,
40003,B,warren_field,682.1,311,0,
40005,E,,,,0,
40007,E,,,,0,
40009,E,,,,0,
40011,B,warren_field,734.8,317,0,
40013,D,metro_19100,146.9,232,0,
40015,E,,,,0,
40017,C2,metro_36420,,,0,
40019,E,,,,0,
40021,E,,,,0,
40023,D,metro_19100,147.5,227,0,
40025,E,,,,0,
40027,A,tinker_afb,17.1,18,0,
40029,D,tinker_afb,139.9,314,0,
40031,E,,,,0,
40033,E,,,,0,
40035,E,,,,0,
40037,B,warren_field,798,314,0,
40039,E,,,,0,
40041,E,,,,0,
40043,E,,,,0,
40045,E,,,,0,
40047,B,warren_field,730.2,311,0,
40049,E,,,,0,
40051,C2,metro_36420,,,0,
40053,B,warren_field,637.5,315,0,
40055,E,,,,0,
40057,E,,,,0,
40059,B,warren_field,581.5,318,0,
40061,E,,,,0,
40063,D,tinker_afb,103.6,291,0,
40065,E,,,,0,
40067,E,,,,0,
40069,E,,,,0,
40071,B,warren_field,680.8,312,0,
40073,B,warren_field,765.1,314,0,
40075,E,,,,0,
40077,E,,,,0,
40079,E,,,,0,
40081,B,warren_field,782.1,318,0,
40083,C2,metro_36420,,,0,
40085,E,,,,0,
40087,C2,metro_36420,,,0,
40089,E,,,,0,
40091,E,,,,0,
40093,B,warren_field,701.7,314,0,
40095,E,,,,0,
40097,E,,,,0,
40099,E,,,,0,
40101,E,,,,0,
40103,B,warren_field,706.4,316,0,
40105,B,warren_field,781.3,307,0,
40107,D,tinker_afb,95.4,268,0,
40109,A,tinker_afb,,,0,
40111,C2,metro_46140,,,0,
40113,B,warren_field,765,311,0,
40115,E,,,,0,
40117,B,warren_field,755.1,313,0,
40119,B,warren_field,739.1,316,0,
40121,E,,,,0,
40123,E,,,,0,
40125,D,tinker_afb,41,285,0,
40127,E,,,,0,
40129,E,,,,0,
40131,C2,metro_46140,,,0,
40133,D,tinker_afb,73.5,291,0,
40135,E,,,,0,
40137,E,,,,0,
40139,E,,,,0,
40141,E,,,,0,
40143,C2,metro_46140,,,0,
40145,C2,metro_46140,,,0,
40147,B,warren_field,763,308,0,
40149,E,,,,0,
40151,B,warren_field,648.1,312,0,
40153,B,warren_field,632.6,318,0,
41001,E,,,,0,
41003,E,,,,0,
41005,C2,metro_38900,,,0.001592,28
41007,E,,,,0,
41009,C2,metro_38900,,,0.0001984,28
41011,E,,,,0,
41013,E,,,,0,
41015,E,,,,0,
41017,E,,,,0,
41019,E,,,,0,
41021,E,,,,0,
41023,E,,,,0,
41025,E,,,,0,
41027,E,,,,0,
41029,E,,,,0,
41031,E,,,,0,
41033,E,,,,0,
41035,E,,,,0,
41037,E,,,,0,
41039,E,,,,0,
41041,E,,,,0,
41043,E,,,,0,
41045,E,,,,0,
41047,E,,,,0,
41049,E,,,,0,
41051,C2,metro_38900,,,0.003077,28
41053,E,,,,0,
41055,E,,,,0,
41057,E,,,,0,
41059,E,,,,0,
41061,E,,,,0,
41063,E,,,,0,
41065,E,,,,0,
41067,C2,metro_38900,,,0.002268,28
41069,E,,,,0,
41071,C2,metro_38900,,,0.0003995,28
42001,A,raven_rock,,,0,
42003,C2,metro_38300,,,0.003646,31
42005,C2,metro_38300,,,0.0001912,31
42007,C2,metro_38300,,,0.0004907,31
42009,E,,,,0,
42011,D,raven_rock,146.3,242,0,
42013,E,,,,0,
42015,E,,,,0,
42017,C1,metro_37980,,,0.002942,8
42019,C2,metro_38300,,,0.0005648,31
42021,E,,,,0,
42023,E,,,,0,
42025,E,,,,0,
42027,E,,,,0,
42029,C1,metro_37980,,,0.002432,8
42031,E,,,,0,
42033,E,,,,0,
42035,E,,,,0,
42037,E,,,,0,
42039,E,,,,0,
42041,E,,,,0,
42043,E,,,,0,
42045,C1,metro_37980,,,0.002625,8
42047,E,,,,0,
42049,E,,,,0,
42051,C2,metro_38300,,,0.0003757,31
42053,E,,,,0,
42055,A,raven_rock,26.1,130,0,
42057,E,,,,0,
42059,E,,,,0,
42061,E,,,,0,
42063,E,,,,0,
42065,E,,,,0,
42067,E,,,,0,
42069,E,,,,0,
42071,D,raven_rock;metro_47900,103.3,249,0,
42073,C2,metro_38300,,,0.000251,31
42075,D,raven_rock,107.1,231,0,
42077,E,,,,0,
42079,E,,,,0,
42081,E,,,,0,
42083,E,,,,0,
42085,E,,,,0,
42087,E,,,,0,
42089,E,,,,0,
42091,C1,metro_37980,,,0.003898,8
42093,E,,,,0,
42095,E,,,,0,
42097,E,,,,0,
42099,E,,,,0,
42101,C1,metro_37980,,,0.007295,8
42103,E,,,,0.000461,4
42105,E,,,,0,
42107,E,,,,0,
42109,E,,,,0,
42111,E,,,,0,
42113,E,,,,0,
42115,E,,,,0,
42117,E,,,,0,
42119,E,,,,0,
42121,E,,,,0,
42123,E,,,,0,
42125,C2,metro_38300,,,0.0006106,31
42127,E,,,,0,
42129,C2,metro_38300,,,0.001034,31
42131,E,,,,0,
42133,D,raven_rock;metro_47900,61.4,248,0,
44001,C2,metro_39300,,,0,
44003,C2,metro_39300,,,0,
44005,C2,metro_39300,,,0,
44007,C2,metro_39300,,,0,
44009,C2,metro_39300,,,0,
45001,D,metro_12060,121.3,234,0,
45003,C1,savannah_river,,,0,
45005,C1,savannah_river,,,0,
45007,D,metro_12060,120.4,238,0,
45009,D,savannah_river,26.6,277,0,
45011,C1,savannah_river,,,0,
45013,E,,,,0,
45015,D,savannah_river,117.3,267,0,
45017,D,savannah_river,65.4,229,0,
45019,D,savannah_river,124.1,279,0,
45021,E,,,,0,
45023,C2,metro_16740,,,0.00008024,34
45025,E,,,,0,
45027,D,savannah_river,115.1,248,0,
45029,D,savannah_river,60.9,279,0,
45031,E,,,,0,
45033,E,,,,0,
45035,D,savannah_river,100.6,270,0,
45037,D,metro_12060,145.2,265,0,
45039,E,,,,0,
45041,E,,,,0,
45043,E,,,,0,
45045,E,,,,0,
45047,D,metro_12060,140.6,242,0,
45049,D,savannah_river,70.4,315,0,
45051,E,,,,0,
45053,E,,,,0,
45055,D,savannah_river,131.1,233,0,
45057,C2,metro_16740,,,0.0002383,34
45059,E,,,,0,
45061,D,savannah_river,141.2,226,0,
45063,D,savannah_river,69.9,227,0,
45065,D,metro_12060,114.1,255,0,
45067,E,,,,0,
45069,E,,,,0,
45071,E,,,,0,
45073,D,metro_12060,92.5,258,0,
45075,D,savannah_river,55.4,249,0,
45077,D,metro_12060,122.8,256,0,
45079,D,savannah_river,93.7,231,0,
45081,E,,,,0,
45083,E,,,,0,
45085,D,savannah_river,114,232,0,
45087,E,,,,0,
45089,E,,,,0,
45091,C2,metro_16740,,,0.0007002,34
46003,B,warren_field,459.5,235,0,
46005,B,warren_field,524.5,230,0,
46007,B,warren_field;malmstrom_field,244.2,240,0,
46009,B,warren_field,467.5,247,0,
46011,B,minot_field;warren_field,516,318,0,
46013,B,minot_field;warren_field,425.4,317,0,
46015,B,warren_field,422.3,229,0,
46017,B,warren_field,452.4,233,0,
46019,B,malmstrom_field,508.9,306,0,
46021,B,malmstrom_field,716,286,0,
46023,B,warren_field,428.9,241,0,
46025,B,minot_field;warren_field,518,318,0,
46027,B,warren_field,532.2,253,0,
46029,B,minot_field;warren_field,448.8,314,0,
46031,B,malmstrom_field,657.1,287,0,
46033,B,malmstrom_field,584.2,304,0,
46035,B,warren_field,492.9,238,0,
46037,B,minot_field;warren_field,392,312,0,
46039,B,minot_field;warren_field,489,313,0,
46041,B,malmstrom_field,667.5,293,0,
46043,B,warren_field,451.2,239,0,
46045,B,warren_field;malmstrom_field,560.6,230,0,
46047,B,malmstrom_field,607.1,307,0,
46049,B,warren_field,536.8,234,0,
46051,B,minot_field;warren_field,386,314,0,
46053,B,warren_field,377.4,236,0,
46055,B,malmstrom_field,686.7,303,0,
46057,B,minot_field;warren_field,469.1,317,0,
46059,B,warren_field,508.1,231,0,
46061,B,warren_field,508.4,240,0,
46063,B,malmstrom_field,473.2,294,0,
46065,B,warren_field;malmstrom_field,415.3,234,0,
46067,B,warren_field,493.3,243,0,
46069,B,warren_field,479.6,237,0,
46071,B,warren_field;malmstrom_field,279.4,233,0,
46073,B,warren_field,485.9,230,0,
46075,B,warren_field;malmstrom_field,358.9,237,0,
46077,B,warren_field,576.6,234,0,
46079,B,warren_field,574.7,239,0,
46081,B,malmstrom_field,520.9,308,0,
46083,B,warren_field,571.4,246,0,
46085,B,warren_field,423.3,232,0,
46087,B,warren_field,538.4,242,0,
46089,B,malmstrom_field,781.1,286,0,
46091,B,minot_field;warren_field,289.1,315,0,
46093,A,ellsworth_afb,,,0,
46095,B,warren_field;malmstrom_field,327.1,228,0,
46097,B,warren_field,544.2,237,0,
46099,B,warren_field,577.7,245,0,
46101,B,warren_field;minot_field,605.6,241,0,
46102,B,warren_field;malmstrom_field,195.7,232,0,
46103,A,ellsworth_afb,13.9,42,0,
46105,B,malmstrom_field,554.5,290,0,
46107,B,warren_field;malmstrom_field,485.2,228,0,
46109,B,minot_field;warren_field,338.1,312,0,
46111,B,warren_field,504.8,234,0,
46115,B,warren_field,570.2,231,0,
46117,B,warren_field;malmstrom_field,405.6,233,0,
46119,B,warren_field;malmstrom_field,447.8,231,0,
46121,B,warren_field;malmstrom_field,307.6,233,0,
46123,B,warren_field,352.4,229,0,
46125,B,warren_field,538.1,246,0,
46127,B,warren_field,555.2,255,0,
46129,B,malmstrom_field,709.7,289,0,
46135,B,warren_field,500,250,0,
46137,B,malmstrom_field,646.2,296,0,
47001,C1,y12,,,0,
47003,E,,,,0,
47005,E,,,,0,
47007,E,,,,0,
47009,D,y12,28.1,272,0,
47011,E,,,,0,
47013,E,,,,0,
47015,C2,metro_34980,,,0.00004663,36
47017,E,,,,0,
47019,E,,,,0,
47021,C2,metro_34980,,,0.0001321,36
47023,E,,,,0,
47025,D,y12,66.2,227,0,
47027,E,,,,0,
47029,D,y12,73.6,272,0,
47031,E,,,,0,
47033,E,,,,0,
47035,E,,,,0,
47037,C2,metro_34980,,,0.002303,36
47039,E,,,,0,
47041,E,,,,0,
47043,C2,metro_34980,,,0.0001747,36
47045,E,,,,0,
47047,C2,metro_32820,,,0,
47049,E,,,,0,
47051,E,,,,0,
47053,E,,,,0,
47055,E,,,,0,
47057,D,y12,55.9,234,0,
47059,D,y12,106.6,258,0,
47061,E,,,,0,
47063,D,y12,68,247,0,
47065,E,,,,0,
47067,D,y12,91.3,229,0,
47069,E,,,,0,
47071,E,,,,0,
47073,D,y12,114.2,242,0,
47075,E,,,,0,
47077,E,,,,0,
47079,E,,,,0,
47081,C2,metro_34980,,,0.00008004,36
47083,E,,,,0,
47085,E,,,,0,
47087,E,,,,0,
47089,D,y12,49.5,258,0,
47091,E,,,,0,
47093,C1,y12,23.6,274,0,
47095,E,,,,0,
47097,E,,,,0,
47099,E,,,,0,
47101,E,,,,0,
47103,E,,,,0,
47105,C1,y12,25.2,6,0,
47107,E,,,,0,
47109,E,,,,0,
47111,C2,metro_34980,,,0.00008114,36
47113,E,,,,0,
47115,E,,,,0,
47117,E,,,,0,
47119,C2,metro_34980,,,0.0003247,36
47121,E,,,,0,
47123,E,,,,0,
47125,E,,,,0,
47127,E,,,,0,
47129,E,,,,0,
47131,E,,,,0,
47133,E,,,,0,
47135,E,,,,0,
47137,E,,,,0,
47139,E,,,,0,
47141,E,,,,0,
47143,E,,,,0,
47145,C1,y12,26.9,64,0,
47147,C2,metro_34980,,,0.0002343,36
47149,C2,metro_34980,,,0.001098,36
47151,E,,,,0,
47153,E,,,,0,
47155,D,y12,38.7,288,0,
47157,C2,metro_32820,,,0,
47159,C2,metro_34980,,,0.00006401,36
47161,E,,,,0,
47163,E,,,,0,
47165,C2,metro_34980,,,0.0006315,36
47167,C2,metro_32820,,,0,
47169,C2,metro_34980,,,0.00003737,36
47171,D,y12,144.9,263,0,
47173,D,y12,37.3,241,0,
47175,E,,,,0,
47177,E,,,,0,
47179,D,y12,145.3,255,0,
47181,E,,,,0,
47183,E,,,,0,
47185,E,,,,0,
47187,C2,metro_34980,,,0.0007966,36
47189,C2,metro_34980,,,0.0004754,36
48001,D,metro_19100,130,304,0,
48003,E,,,,0,
48005,E,,,,0,
48007,E,,,,0,
48009,E,,,,0,
48011,A,pantex,29.6,328,0,
48013,C2,metro_41700,,,0.0002058,24
48015,C1,metro_26420,,,0.0001679,7
48017,E,,,,0,
48019,C2,metro_41700,,,0.00008783,24
48021,C2,metro_12420,,,0.0002432,40
48023,E,,,,0,
48025,E,,,,0,
48027,E,,,,0,
48029,C2,metro_41700,,,0.008463,24
48031,E,,,,0,
48033,E,,,,0,
48035,E,,,,0,
48037,E,,,,0,
48039,C1,metro_26420,,,0.002078,7
48041,E,,,,0,
48043,E,,,,0,
48045,E,,,,0,
48047,E,,,,0,
48049,E,,,,0,
48051,E,,,,0,
48053,E,,,,0,
48055,C2,metro_12420,,,0.0001149,40
48057,E,,,,0,
48059,E,,,,0,
48061,E,,,,0,
48063,D,metro_19100,104.9,276,0,
48065,A,pantex,,,0,
48067,E,,,,0,
48069,E,,,,0,
48071,C1,metro_26420,,,0.0002602,7
48073,D,metro_19100,136.5,308,0,
48075,E,,,,0,
48077,E,,,,0,
48079,E,,,,0,
48081,E,,,,0,
48083,E,,,,0,
48085,C1,metro_19100,,,0.003693,10
48087,D,pantex,132.4,293,0,
48089,E,,,,0,
48091,C2,metro_41700,,,0.0006801,24
48093,E,,,,0,
48095,E,,,,0,
48097,E,,,,0,
48099,E,,,,0,
48101,E,,,,0,
48103,E,,,,0,
48105,E,,,,0,
48107,E,,,,0,
48109,E,,,,0,
48111,E,,,,0,
48113,C1,metro_19100,,,0.009048,10
48115,E,,,,0,
48117,E,,,,0,
48119,D,metro_19100,49.4,229,0,
48121,C1,metro_19100,,,0.003145,10
48123,E,,,,0,
48125,E,,,,0,
48127,E,,,,0,
48129,D,pantex,76.3,303,0,
48131,E,,,,0,
48133,E,,,,0,
48135,E,,,,0,
48137,E,,,,0,
48139,C1,metro_19100,,,0.0006667,10
48141,E,,,,0,
48143,E,,,,0,
48145,E,,,,0,
48147,D,metro_19100,91.6,238,0,
48149,E,,,,0,
48151,E,,,,0,
48153,E,,,,0,
48155,E,,,,0,
48157,C1,metro_26420,,,0.004602,7
48159,D,metro_19100,82.1,267,0,
48161,D,metro_19100,133.4,308,0,
48163,E,,,,0,
48165,E,,,,0,
48167,C1,metro_26420,,,0.001961,7
48169,E,,,,0,
48171,E,,,,0,
48173,E,,,,0,
48175,E,,,,0,
48177,E,,,,0,
48179,D,pantex,61.6,248,0,
48181,D,metro_19100,107.5,240,0,
48183,D,metro_19100,138.8,298,0,
48185,E,,,,0,
48187,C2,metro_41700,,,0.0007274,24
48189,E,,,,0,
48191,D,pantex,114.6,310,0,
48193,E,,,,0,
48195,E,,,,0,
48197,E,,,,0,
48199,D,metro_26420,66.1,257,0,
48201,C1,metro_26420,,,0.02644,7
48203,E,,,,0,
48205,E,,,,0,
48207,E,,,,0,
48209,C2,metro_12420,,,0.000603,40
48211,D,pantex,126.5,240,0,
48213,D,metro_19100,90.6,284,0,
48215,E,,,,0,
48217,E,,,,0,
48219,E,,,,0,
48221,E,,,,0,
48223,D,metro_19100,48.2,265,0,
48225,E,,,,0,
48227,E,,,,0,
48229,E,,,,0,
48231,C1,metro_19100,,,0.0003468,10
48233,E,,,,0,
48235,E,,,,0,
48237,E,,,,0,
48239,E,,,,0,
48241,D,metro_26420,109.7,235,0,
48243,E,,,,0,
48245,C2,port_7;refinery_48245,,,0,
48247,E,,,,0,
48249,E,,,,0,
48251,C1,metro_19100,,,0.0006237,10
48253,E,,,,0,
48255,E,,,,0,
48257,C1,metro_19100,,,0.0005043,10
48259,C2,metro_41700,,,0.0001865,24
48261,E,,,,0,
48263,E,,,,0,
48265,E,,,,0,
48267,E,,,,0,
48269,E,,,,0,
48271,E,,,,0,
48273,E,,,,0,
48275,E,,,,0,
48277,D,metro_19100,124.3,240,0,
48279,E,,,,0,
48281,E,,,,0,
48283,E,,,,0,
48285,E,,,,0,
48287,E,,,,0,
48289,E,,,,0,
48291,C1,metro_26420,,,0.0005119,7
48293,E,,,,0,
48295,E,,,,0,
48297,E,,,,0,
48299,E,,,,0,
48301,E,,,,0,
48303,E,,,,0,
48305,E,,,,0,
48307,E,,,,0,
48309,E,,,,0,
48311,E,,,,0,
48313,E,,,,0,
48315,E,,,,0,
48317,E,,,,0,
48319,E,,,,0,
48321,E,,,,0,
48323,E,,,,0,
48325,C2,metro_41700,,,0.0002091,24
48327,E,,,,0,
48329,E,,,,0,
48331,E,,,,0,
48333,E,,,,0,
48335,E,,,,0,
48337,E,,,,0,
48339,C1,metro_26420,,,0.003469,7
48341,E,,,,0,
48343,D,metro_19100,128.7,271,0,
48345,E,,,,0,
48347,E,,,,0,
48349,D,metro_19100,88.3,297,0,
48351,D,metro_26420,126.6,243,0,
48353,E,,,,0,
48355,C2,port_3;refinery_48355,,,0,
48357,E,,,,0,
48359,E,,,,0,
48361,D,metro_26420,93.8,248,0,
48363,E,,,,0,
48365,E,,,,0,
48367,C1,metro_19100,,,0.0005136,10
48369,E,,,,0,
48371,E,,,,0,
48373,D,metro_26420,127.6,230,0,
48375,A,pantex,26.9,67,0,
48377,E,,,,0,
48379,D,metro_19100,36.2,307,0,
48381,E,,,,0,
48383,E,,,,0,
48385,E,,,,0,
48387,D,metro_19100,110.9,240,0,
48389,E,,,,0,
48391,E,,,,0,
48393,D,pantex,90.5,241,0,
48395,E,,,,0,
48397,C1,metro_19100,,,0.0003741,10
48399,E,,,,0,
48401,E,,,,0,
48403,E,,,,0,
48405,E,,,,0,
48407,C1,metro_26420,,,0.0001531,7
48409,C2,port_3,,,0,
48411,E,,,,0,
48413,E,,,,0,
48415,E,,,,0,
48417,E,,,,0,
48419,E,,,,0,
48421,E,,,,0,
48423,D,metro_19100,106.3,291,0,
48425,E,,,,0,
48427,E,,,,0,
48429,E,,,,0,
48431,E,,,,0,
48433,E,,,,0,
48435,E,,,,0,
48437,E,,,,0,
48439,C1,metro_19100,,,0.007313,10
48441,C2,dyess_afb,,,0,
48443,E,,,,0,
48445,E,,,,0,
48447,E,,,,0,
48449,D,metro_19100,106.5,265,0,
48451,E,,,,0,
48453,C2,metro_12420,,,0.00322,40
48455,E,,,,0,
48457,D,metro_26420,76.3,254,0,
48459,D,metro_19100,118.4,291,0,
48461,E,,,,0,
48463,E,,,,0,
48465,E,,,,0,
48467,D,metro_19100,49.8,282,0,
48469,E,,,,0,
48471,E,,,,0,
48473,C1,metro_26420,,,0.0003176,7
48475,E,,,,0,
48477,E,,,,0,
48479,E,,,,0,
48481,E,,,,0,
48483,D,pantex,118.3,268,0,
48485,E,,,,0,
48487,E,,,,0,
48489,E,,,,0,
48491,C2,metro_12420,,,0.001523,40
48493,C2,metro_41700,,,0.0002094,24
48495,E,,,,0,
48497,C1,metro_19100,,,0.0002379,10
48499,D,metro_19100,74,298,0,
48501,E,,,,0,
48503,E,,,,0,
48505,E,,,,0,
48507,E,,,,0,
49001,E,,,,0,
49003,E,,,,0,
49005,E,,,,0,
49007,E,,,,0,
49009,E,,,,0,
49011,C2,hill_afb,,,0,
49013,E,,,,0,
49015,E,,,,0,
49017,E,,,,0,
49019,E,,,,0,
49021,E,,,,0,
49023,E,,,,0,
49025,E,,,,0,
49027,E,,,,0,
