fips,event_type,rate_per_year,share_damaging,median_days,p90_days,events,share_injury,source,years
12027,tropical_storm_passage,0.3684,,,,28,,hurdat2,1950-2025
12027,wildfire,0.03333,0,0.9583,0.9583,1,0,storm_events,1996-2025
12029,coastal_flood,0.4,0.5833,0.25,0.5,12,0,storm_events,1996-2025
12029,drought,0.4333,0,29,31,13,0,storm_events,1996-2025
12029,extreme_cold,0.03333,1,2.5,2.5,1,0,storm_events,1996-2025
12029,flash_flood,0.2333,0.1429,0.2236,0.5847,7,0,storm_events,1996-2025
12029,flood,0.2333,0.8571,2.91,20,7,0,storm_events,1996-2025
12029,hail_1in_day,0.1667,0,,,5,0,spc,1996-2025
12029,heat,0.1,0,2.375,3.042,3,0,storm_events,1996-2025
12029,high_wind,0.03333,1,0.125,0.125,1,0,storm_events,1996-2025
12029,hurricane_passage,0.05263,,,,4,,hurdat2,1950-2025
12029,major_hurricane_passage,0.03947,,,,3,,hurdat2,1950-2025
12029,severe_wind_65kt_day,0.03333,1,,,1,0,spc,1996-2025
12029,severe_wind_day,1.667,0.68,,,50,0,spc,1996-2025
12029,tornado,0.03333,1,,,1,0,spc,1996-2025
12029,tropical_cyclone_impact,0.9333,0.6786,1,2.417,28,0.07143,storm_events,1996-2025
12029,tropical_storm_passage,0.3289,,,,25,,hurdat2,1950-2025
12029,wildfire,0.03333,0,11.12,11.12,1,0,storm_events,1996-2025
12029,winter_storm,0.03333,0,0.375,0.375,1,0,storm_events,1996-2025
12031,coastal_flood,0.8,0,0.03333,3.625,24,0,storm_events,1996-2025
12031,flash_flood,1.4,0.381,0.06458,0.5104,42,0,storm_events,1996-2025
12031,flood,2.533,0.1974,0.01042,0.2917,76,0,storm_events,1996-2025
12031,hail_1in_day,1.967,0,,,59,0,spc,1996-2025
12031,hail_2in_day,0.1,0,,,3,0,spc,1996-2025
12031,hurricane_passage,0.07895,,,,6,,hurdat2,1950-2025
12031,severe_wind_65kt_day,0.2333,0.1429,,,7,0,spc,1996-2025
12031,severe_wind_day,10.73,0.323,,,322,0.02795,spc,1996-2025
12031,tornado,1,0.1667,,,30,0.03333,spc,1996-2025
12031,tornado_ef2plus,0.06667,0.5,,,2,0,spc,1996-2025
12031,tropical_cyclone_impact,0.4667,0.07143,1.333,2.042,14,0.07143,storm_events,1996-2025
12031,tropical_storm_passage,0.3684,,,,28,,hurdat2,1950-2025
12031,wildfire,0.1333,0,0,7.157,4,0,storm_events,1996-2025
12031,winter_storm,0.03333,0,0.4167,0.4167,1,0,storm_events,1996-2025
12033,coastal_flood,0.2333,0.1429,0.5417,1.292,7,0.1429,storm_events,1996-2025
12033,flash_flood,1.7,0.2353,0.1458,0.5035,51,0.01961,storm_events,1996-2025
12033,flood,0.03333,0,0.08333,0.08333,1,0,storm_events,1996-2025
12033,hail_1in_day,1,0.1333,,,30,0,spc,1996-2025
12033,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
12033,high_wind,0.03333,0,0.03333,0.03333,1,0,storm_events,1996-2025
12033,hurricane_passage,0.1184,,,,9,,hurdat2,1950-2025
12033,major_hurricane_passage,0.05263,,,,4,,hurdat2,1950-2025
12033,severe_wind_65kt_day,0.5667,0.4706,,,17,0.05882,spc,1996-2025
12033,severe_wind_day,3.933,0.6017,,,118,0.01695,spc,1996-2025
12033,tornado,1,0.5667,,,30,0.1,spc,1996-2025
12033,tornado_ef2plus,0.1,0.6667,,,3,0.6667,spc,1996-2025
12033,tropical_cyclone_impact,0.1667,0.2,0.2917,1.292,5,0.2,storm_events,1996-2025
12033,tropical_storm_passage,0.2763,,,,21,,hurdat2,1950-2025
12033,wildfire,0.03333,1,0.25,0.25,1,0,storm_events,1996-2025
12033,winter_storm,0.03333,0,0.375,0.375,1,0,storm_events,1996-2025
12035,coastal_flood,1.1,0,0,3.807,33,0,storm_events,1996-2025
12035,extreme_cold,0.03333,0,0.375,0.375,1,0,storm_events,1996-2025
12035,flash_flood,0.3667,0.6364,0.2083,0.7257,11,0,storm_events,1996-2025
12035,flood,0.8667,0.1923,0.0125,1.403,26,0,storm_events,1996-2025
12035,hail_1in_day,1.033,0,,,31,0,spc,1996-2025
12035,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
12035,high_wind,0.2667,0.625,0,0.9583,8,0,storm_events,1996-2025
12035,hurricane_passage,0.09211,,,,7,,hurdat2,1950-2025
12035,major_hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
12035,severe_wind_65kt_day,0.1333,0,,,4,0,spc,1996-2025
12035,severe_wind_day,5.767,0.4162,,,173,0.00578,spc,1996-2025
12035,tornado,0.5333,0.25,,,16,0,spc,1996-2025
12035,tornado_ef2plus,0.03333,0,,,1,0,spc,1996-2025
12035,tropical_cyclone_impact,0.9333,0.2143,1.042,2.25,28,0,storm_events,1996-2025
12035,tropical_storm_passage,0.3684,,,,28,,hurdat2,1950-2025
12035,wildfire,0.6333,0,0,30,19,0.05263,storm_events,1996-2025
12035,winter_storm,0.06667,1,0.6458,1.625,2,0.5,storm_events,1996-2025
12037,coastal_flood,0.7,0.619,0.25,0.7083,21,0.04762,storm_events,1996-2025
12037,drought,0.5667,0,30,31,17,0,storm_events,1996-2025
12037,extreme_cold,0.06667,0.5,0.2917,2.5,2,0,storm_events,1996-2025
12037,flash_flood,0.2333,0.1429,0.08333,1.365,7,0,storm_events,1996-2025
12037,flood,0.1,0.6667,2.25,20,3,0,storm_events,1996-2025
12037,hail_1in_day,0.2333,0,,,7,0,spc,1996-2025
12037,heat,0.1333,0,1.958,3.375,4,0,storm_events,1996-2025
12037,high_wind,0.06667,1,0.1042,0.3333,2,0,storm_events,1996-2025
12037,hurricane_passage,0.1316,,,,10,,hurdat2,1950-2025
12037,ice_storm,0.03333,1,0.5,0.5,1,0,storm_events,1996-2025
12037,major_hurricane_passage,0.05263,,,,4,,hurdat2,1950-2025
12037,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
12037,severe_wind_day,1.533,0.6087,,,46,0,spc,1996-2025
12037,tornado,0.7667,0.6087,,,23,0.04348,spc,1996-2025
12037,tropical_cyclone_impact,1,0.6667,1,2,30,0.03333,storm_events,1996-2025
12037,tropical_storm_passage,0.3947,,,,30,,hurdat2,1950-2025
12037,wildfire,0.1333,0.25,0.2708,2.167,4,0,storm_events,1996-2025
12037,winter_storm,0.03333,1,0.7917,0.7917,1,0,storm_events,1996-2025
12039,drought,0.9667,0,30,31,29,0,storm_events,1996-2025
12039,extreme_cold,0.06667,0.5,0.2917,2.5,2,0,storm_events,1996-2025
12039,flash_flood,0.4333,0.1538,0.07639,0.4167,13,0,storm_events,1996-2025
12039,flood,0.1,0.3333,1.544,20,3,0,storm_events,1996-2025
12039,hail_1in_day,0.4667,0,,,14,0,spc,1996-2025
12039,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
12039,heat,0.06667,0,2.375,3.375,2,0,storm_events,1996-2025
12039,hurricane_passage,0.05263,,,,4,,hurdat2,1950-2025
12039,major_hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
12039,severe_wind_65kt_day,0.03333,1,,,1,0,spc,1996-2025
12039,severe_wind_day,3.467,0.5673,,,104,0.009615,spc,1996-2025
12039,tornado,0.4667,0.5714,,,14,0.1429,spc,1996-2025
12039,tornado_ef2plus,0.06667,1,,,2,0.5,spc,1996-2025
12039,tropical_cyclone_impact,0.7333,0.5,1,2,22,0.1364,storm_events,1996-2025
12039,tropical_storm_passage,0.2763,,,,21,,hurdat2,1950-2025
12039,winter_storm,0.06667,1,0.5,0.7917,2,0,storm_events,1996-2025
12041,flash_flood,0.06667,0,0,0.7257,2,0,storm_events,1996-2025
12041,flood,0.1,0.6667,0,31,3,0,storm_events,1996-2025
12041,hail_1in_day,0.4333,0.07692,,,13,0,spc,1996-2025
12041,hurricane_passage,0.07895,,,,6,,hurdat2,1950-2025
12041,major_hurricane_passage,0.03947,,,,3,,hurdat2,1950-2025
12041,severe_wind_65kt_day,0.06667,0.5,,,2,0.5,spc,1996-2025
12041,severe_wind_day,2.267,0.4118,,,68,0.01471,spc,1996-2025
12041,tornado,0.06667,0,,,2,0,spc,1996-2025
12041,tropical_cyclone_impact,0.3333,0,1,2.292,10,0,storm_events,1996-2025
12041,tropical_storm_passage,0.3553,,,,27,,hurdat2,1950-2025
12041,wildfire,0.1,0,0,0,3,0,storm_events,1996-2025
12041,winter_storm,0.03333,0,0.3438,0.3438,1,0,storm_events,1996-2025
12043,drought,1.633,0,29,31,49,0,storm_events,1996-2025
12043,extreme_cold,0.3,0.1111,0.1667,0.5,9,0,storm_events,1996-2025
12043,flash_flood,0.1333,0.25,0.1667,0.5417,4,0,storm_events,1996-2025
12043,flood,0.3667,0.2727,3.042,6.125,11,0,storm_events,1996-2025
12043,hail_1in_day,0.4667,0,,,14,0,spc,1996-2025
12043,heat,0.03333,0,1.208,1.208,1,0,storm_events,1996-2025
12043,high_wind,0.1,0.6667,0.04167,0.1875,3,0.3333,storm_events,1996-2025
12043,hurricane_passage,0.1447,,,,11,,hurdat2,1950-2025
12043,major_hurricane_passage,0.03947,,,,3,,hurdat2,1950-2025
12043,severe_wind_65kt_day,0.1,0.6667,,,3,0,spc,1996-2025
12043,severe_wind_day,1.067,0.2812,,,32,0,spc,1996-2025
12043,tornado,0.6333,0.5263,,,19,0.1053,spc,1996-2025
12043,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
12043,tropical_cyclone_impact,0.5333,0.25,0.8958,1.25,16,0.0625,storm_events,1996-2025
12043,tropical_storm_passage,0.3553,,,,27,,hurdat2,1950-2025
12043,wildfire,0.3333,0.6,0.8438,22.38,10,0,storm_events,1996-2025
12045,coastal_flood,0.5667,0.7647,0.4167,1,17,0.05882,storm_events,1996-2025
12045,drought,0.7667,0,30,31,23,0,storm_events,1996-2025
12045,extreme_cold,0.06667,0.5,0.2917,2.5,2,0,storm_events,1996-2025
12045,flash_flood,0.3333,0.1,0.1361,1.184,10,0,storm_events,1996-2025
12045,flood,0.2,0.5,0.1458,20,6,0,storm_events,1996-2025
12045,hail_1in_day,0.3333,0,,,10,0,spc,1996-2025
12045,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
12045,heat,0.1333,0,0.4167,4.333,4,0,storm_events,1996-2025
12045,high_wind,0.03333,1,0.3333,0.3333,1,0,storm_events,1996-2025
12045,hurricane_passage,0.1053,,,,8,,hurdat2,1950-2025
12045,major_hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
12045,severe_wind_65kt_day,0.1667,0.6,,,5,0,spc,1996-2025
12045,severe_wind_day,1.767,0.6981,,,53,0,spc,1996-2025
12045,tornado,0.4333,0.9231,,,13,0,spc,1996-2025
12045,tropical_cyclone_impact,0.9333,0.5714,1.25,2.417,28,0.03571,storm_events,1996-2025
12045,tropical_storm_passage,0.3026,,,,23,,hurdat2,1950-2025
12045,wildfire,0.1667,0,2.333,9.125,5,0,storm_events,1996-2025
12045,winter_storm,0.06667,1,0.5,0.75,2,0,storm_events,1996-2025
12047,drought,0.06667,0,10,20,2,0,storm_events,1996-2025
12047,flash_flood,0.2,0.6667,0,0.7257,6,0,storm_events,1996-2025
12047,flood,0.1333,0.25,0.1917,2.562,4,0,storm_events,1996-2025
12047,hail_1in_day,0.4333,0,,,13,0,spc,1996-2025
12047,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
12047,hurricane_passage,0.05263,,,,4,,hurdat2,1950-2025
12047,major_hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
12047,severe_wind_65kt_day,0.03333,0,,,1,0,spc,1996-2025
12047,severe_wind_day,3.267,0.2653,,,98,0,spc,1996-2025
12047,tornado,0.1667,0.8,,,5,0,spc,1996-2025
12047,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
12047,tropical_cyclone_impact,0.06667,0,1,1.333,2,0,storm_events,1996-2025
12047,tropical_storm_passage,0.3684,,,,28,,hurdat2,1950-2025
12047,wildfire,0.1,0,0,0,3,0,storm_events,1996-2025
12047,winter_storm,0.03333,0,0.5625,0.5625,1,0,storm_events,1996-2025
12049,extreme_cold,0.1,0,0.25,0.2917,3,0,storm_events,1996-2025
12049,flash_flood,0.2333,0.8571,0.1667,0.4375,7,0,storm_events,1996-2025
12049,flood,0.6,0.5556,3,11.5,18,0,storm_events,1996-2025
12049,hail_1in_day,0.2333,0.2857,,,7,0,spc,1996-2025
12049,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
12049,high_wind,0.1,0.6667,0.2917,0.9167,3,0.3333,storm_events,1996-2025
12049,hurricane_passage,0.1053,,,,8,,hurdat2,1950-2025
12049,major_hurricane_passage,0.03947,,,,3,,hurdat2,1950-2025
12049,severe_wind_day,1.133,0.6765,,,34,0,spc,1996-2025
12049,tornado,0.6,0.4444,,,18,0,spc,1996-2025
12049,tropical_cyclone_impact,0.5667,0.4118,0.625,1.167,17,0.05882,storm_events,1996-2025
12049,tropical_storm_passage,0.3158,,,,24,,hurdat2,1950-2025
12051,drought,1.6,0,30,31,48,0,storm_events,1996-2025
12051,extreme_cold,0.3333,0.3,0.1667,0.4167,10,0,storm_events,1996-2025
12051,flash_flood,0.1,0,0.04167,0.25,3,0,storm_events,1996-2025
12051,flood,0.1667,0.4,2.75,3.542,5,0,storm_events,1996-2025
12051,hail_1in_day,0.6,0,,,18,0,spc,1996-2025
12051,hail_2in_day,0.06667,0,,,2,0,spc,1996-2025
12051,high_wind,0.06667,0.5,0.04236,0.2083,2,0,storm_events,1996-2025
12051,hurricane_passage,0.1184,,,,9,,hurdat2,1950-2025
12051,major_hurricane_passage,0.05263,,,,4,,hurdat2,1950-2025
12051,severe_wind_65kt_day,0.1,0.6667,,,3,0,spc,1996-2025
12051,severe_wind_day,0.7333,0.4545,,,22,0,spc,1996-2025
12051,tornado,0.5,0.6,,,15,0,spc,1996-2025
12051,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
12051,tropical_cyclone_impact,0.5333,0.3125,0.9167,1.417,16,0.125,storm_events,1996-2025
12051,tropical_storm_passage,0.3158,,,,24,,hurdat2,1950-2025
12051,wildfire,0.2667,0.25,1.105,30.23,8,0.25,storm_events,1996-2025
12053,coastal_flood,0.1,1,0.3333,365.2,3,0,storm_events,1996-2025
12053,flash_flood,0.1,0.3333,0.125,0.1569,3,0,storm_events,1996-2025
12053,flood,0.7333,0.8636,0.1667,18.75,22,0,storm_events,1996-2025
12053,hail_1in_day,0.3,0,,,9,0,spc,1996-2025
12053,hurricane_passage,0.06579,,,,5,,hurdat2,1950-2025
12053,major_hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
12053,severe_wind_65kt_day,0.03333,1,,,1,0,spc,1996-2025
12053,severe_wind_day,2.6,0.6154,,,78,0,spc,1996-2025
12053,tornado,0.5667,0.7059,,,17,0.05882,spc,1996-2025
12053,tropical_cyclone_impact,0.3333,0.2,0,0.7292,10,0,storm_events,1996-2025
12053,tropical_storm_passage,0.2368,,,,18,,hurdat2,1950-2025
12053,wildfire,0.03333,1,0.0625,0.0625,1,0,storm_events,1996-2025
12055,extreme_cold,0.1333,0,0.125,0.2083,4,0,storm_events,1996-2025
12055,flash_flood,0.06667,1,0.125,0.2083,2,0,storm_events,1996-2025
12055,flood,0.3667,0.8182,0.1667,1.25,11,0,storm_events,1996-2025
12055,hail_1in_day,0.6667,0.05,,,20,0,spc,1996-2025
12055,high_wind,0.1333,0.75,0.2917,0.9167,4,0,storm_events,1996-2025
12055,hurricane_passage,0.1184,,,,9,,hurdat2,1950-2025
12055,major_hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
12055,severe_wind_day,1.467,0.75,,,44,0.02273,spc,1996-2025
12055,tornado,0.6333,0.8421,,,19,0.1053,spc,1996-2025
12055,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
12055,tropical_cyclone_impact,0.6,0.3889,0.4583,1.167,18,0.05556,storm_events,1996-2025
12055,tropical_storm_passage,0.3947,,,,30,,hurdat2,1950-2025
12055,wildfire,0.06667,0,0.125,0.2083,2,0,storm_events,1996-2025
12057,coastal_flood,0.2,0.1667,0,365.2,6,0,storm_events,1996-2025
12057,flash_flood,0.3667,0.7273,0.125,1.062,11,0.1818,storm_events,1996-2025
12057,flood,2.133,0.6406,0.2083,6,64,0,storm_events,1996-2025
12057,hail_1in_day,2.133,0.04688,,,64,0,spc,1996-2025
12057,hail_2in_day,0.1,0,,,3,0,spc,1996-2025
12057,high_wind,0.03333,0,0.3229,0.3229,1,0,storm_events,1996-2025
12057,hurricane_passage,0.09211,,,,7,,hurdat2,1950-2025
12057,major_hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
12057,severe_wind_65kt_day,0.1,0.3333,,,3,0,spc,1996-2025
12057,severe_wind_day,6.6,0.6515,,,198,0.0303,spc,1996-2025
12057,tornado,1.667,0.78,,,50,0.06,spc,1996-2025
12057,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
12057,tropical_cyclone_impact,0.4333,0.3846,0.0375,0.9583,13,0.2308,storm_events,1996-2025
12057,tropical_storm_passage,0.2632,,,,20,,hurdat2,1950-2025
12057,wildfire,0.06667,0,0,0.1667,2,0.5,storm_events,1996-2025
12059,drought,1.233,0,30,31,37,0,storm_events,1996-2025
12059,extreme_cold,0.06667,0.5,0.2917,2.5,2,0,storm_events,1996-2025
12059,flash_flood,0.5667,0.2941,0.125,1.281,17,0,storm_events,1996-2025
12059,flood,0.5,0.4667,0.7701,2.635,15,0,storm_events,1996-2025
12059,hail_1in_day,0.1667,0,,,5,0,spc,1996-2025
12059,heat,0.1,0,3.375,4.333,3,0,storm_events,1996-2025
12059,hurricane_passage,0.07895,,,,6,,hurdat2,1950-2025
12059,major_hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
12059,severe_wind_65kt_day,0.1667,1,,,5,0,spc,1996-2025
12059,severe_wind_day,3.9,0.7094,,,117,0.008547,spc,1996-2025
12059,tornado,0.4333,0.9231,,,13,0.1538,spc,1996-2025
12059,tornado_ef2plus,0.06667,1,,,2,0.5,spc,1996-2025
12059,tropical_cyclone_impact,0.6333,0.5789,1.25,2.5,19,0,storm_events,1996-2025
12059,tropical_storm_passage,0.25,,,,19,,hurdat2,1950-2025
12059,winter_storm,0.06667,1,0.5,0.75,2,0,storm_events,1996-2025
12061,coastal_flood,0.06667,0,0.5833,1.625,2,0,storm_events,1996-2025
12061,flash_flood,0.2,0.5,0.08333,0.5833,6,0,storm_events,1996-2025
12061,flood,0.3333,0.4,0.2083,0.5,10,0.1,storm_events,1996-2025
12061,hail_1in_day,0.4333,0,,,13,0,spc,1996-2025
12061,hurricane_passage,0.1579,,,,12,,hurdat2,1950-2025
12061,major_hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
12061,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
12061,severe_wind_day,1.067,0.3438,,,32,0,spc,1996-2025
12061,tornado,0.7,0.6667,,,21,0.09524,spc,1996-2025
12061,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
12061,tropical_cyclone_impact,0.1667,0,0.7917,1.333,5,0,storm_events,1996-2025
12061,tropical_storm_passage,0.4868,,,,37,,hurdat2,1950-2025
12063,drought,1.267,0,30,31,38,0,storm_events,1996-2025
12063,extreme_cold,0.06667,0.5,0.2917,2.5,2,0,storm_events,1996-2025
12063,flash_flood,0.8667,0.3077,0.09375,0.3153,26,0,storm_events,1996-2025
12063,flood,0.5333,0.3125,1,2.24,16,0,storm_events,1996-2025
12063,hail_1in_day,0.4667,0,,,14,0,spc,1996-2025
12063,heat,0.2,0,0.4167,4.333,6,0,storm_events,1996-2025
12063,hurricane_passage,0.06579,,,,5,,hurdat2,1950-2025
12063,major_hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
12063,severe_wind_65kt_day,0.1,1,,,3,0,spc,1996-2025
12063,severe_wind_day,6.033,0.6243,,,181,0,spc,1996-2025
12063,tornado,0.9667,0.8966,,,29,0.2069,spc,1996-2025
12063,tornado_ef2plus,0.2,1,,,6,0.8333,spc,1996-2025
12063,tropical_cyclone_impact,0.7,0.5238,1.25,2,21,0.1905,storm_events,1996-2025
12063,tropical_storm_passage,0.2237,,,,17,,hurdat2,1950-2025
12063,winter_storm,0.06667,1,0.5,0.75,2,0,storm_events,1996-2025
12065,coastal_flood,0.1,0,0.375,0.5,3,0,storm_events,1996-2025
12065,drought,0.9333,0,29,31,28,0,storm_events,1996-2025
12065,extreme_cold,0.06667,0.5,0.2917,2.5,2,0,storm_events,1996-2025
12065,flash_flood,0.3333,0.5,0.1667,0.3333,10,0,storm_events,1996-2025
12065,flood,0.1,0.3333,0.25,20,3,0,storm_events,1996-2025
12065,hail_1in_day,0.3667,0.09091,,,11,0,spc,1996-2025
12065,heat,0.06667,0,2.375,3.375,2,0,storm_events,1996-2025
12065,hurricane_passage,0.07895,,,,6,,hurdat2,1950-2025
12065,major_hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
12065,severe_wind_65kt_day,0.06667,0.5,,,2,0,spc,1996-2025
12065,severe_wind_day,4.6,0.5942,,,138,0,spc,1996-2025
12065,tornado,0.4,0.6667,,,12,0,spc,1996-2025
12065,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
12065,tropical_cyclone_impact,0.9333,0.6429,0.875,2.417,28,0.03571,storm_events,1996-2025
12065,tropical_storm_passage,0.3684,,,,28,,hurdat2,1950-2025
12065,winter_storm,0.1,0.6667,0.5,0.7917,3,0,storm_events,1996-2025
12067,drought,0.6,0,30,31,18,0,storm_events,1996-2025
12067,extreme_cold,0.03333,1,2.5,2.5,1,0,storm_events,1996-2025
12067,flash_flood,0.1667,0.4,0.09375,0.4167,5,0,storm_events,1996-2025
12067,flood,0.3,0.4444,2.5,20,9,0,storm_events,1996-2025
12067,hail_1in_day,0.1333,0,,,4,0,spc,1996-2025
12067,heat,0.06667,0,2.375,2.375,2,0,storm_events,1996-2025
12067,hurricane_passage,0.06579,,,,5,,hurdat2,1950-2025
12067,major_hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
12067,severe_wind_65kt_day,0.03333,1,,,1,0,spc,1996-2025
12067,severe_wind_day,1.867,0.5893,,,56,0,spc,1996-2025
12067,tornado,0.1,1,,,3,0,spc,1996-2025
12067,tropical_cyclone_impact,0.7333,0.5909,0.875,2,22,0,storm_events,1996-2025
12067,tropical_storm_passage,0.3816,,,,29,,hurdat2,1950-2025
12067,wildfire,0.1667,0.2,2.708,18.33,5,0,storm_events,1996-2025
12067,winter_storm,0.03333,0,0.375,0.375,1,0,storm_events,1996-2025
12069,coastal_flood,0.03333,1,0,0,1,0,storm_events,1996-2025
12069,extreme_cold,0.06667,0.5,0,0.4167,2,0,storm_events,1996-2025
12069,flash_flood,0.1667,0.4,0.2222,1,5,0,storm_events,1996-2025
12069,flood,0.2,0.6667,0.7917,21.71,6,0,storm_events,1996-2025
12069,hail_1in_day,1.3,0.02564,,,39,0,spc,1996-2025
12069,hail_2in_day,0.06667,0,,,2,0,spc,1996-2025
12069,heat,0.03333,0,0.1667,0.1667,1,0,storm_events,1996-2025
12069,high_wind,0.03333,1,0.6,0.6,1,0,storm_events,1996-2025
12069,hurricane_passage,0.07895,,,,6,,hurdat2,1950-2025
12069,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
12069,severe_wind_day,2.7,0.4444,,,81,0.01235,spc,1996-2025
12069,tornado,0.8667,0.5,,,26,0.1538,spc,1996-2025
12069,tornado_ef2plus,0.1,1,,,3,1,spc,1996-2025
12069,tropical_cyclone_impact,0.3333,0.4,0.75,1,10,0.3,storm_events,1996-2025
12069,tropical_storm_passage,0.3026,,,,23,,hurdat2,1950-2025
12071,coastal_flood,0.1333,0,0,0.09167,4,0,storm_events,1996-2025
12071,flash_flood,0.3667,0.8182,0.125,0.4167,11,0,storm_events,1996-2025
12071,flood,1.1,0.5152,0.04653,1.5,33,0,storm_events,1996-2025
12071,hail_1in_day,1.2,0.02778,,,36,0,spc,1996-2025
12071,heat,0.1,0,0,0,3,1,storm_events,1996-2025
12071,high_wind,0.1,0.3333,0.001389,0.2083,3,0,storm_events,1996-2025
12071,hurricane_passage,0.09211,,,,7,,hurdat2,1950-2025
12071,major_hurricane_passage,0.06579,,,,5,,hurdat2,1950-2025
12071,severe_wind_65kt_day,0.03333,1,,,1,0,spc,1996-2025
12071,severe_wind_day,3.067,0.5978,,,92,0,spc,1996-2025
12071,tornado,1.833,0.6545,,,55,0.1273,spc,1996-2025
12071,tornado_ef2plus,0.1,1,,,3,0.3333,spc,1996-2025
12071,tropical_cyclone_impact,0.3667,0.3636,0.04722,0.75,11,0.1818,storm_events,1996-2025
12071,tropical_storm_passage,0.3026,,,,23,,hurdat2,1950-2025
12071,wildfire,0.5,0.4667,0.1875,0.625,15,0,storm_events,1996-2025
12073,drought,0.9333,0,30,31,28,0,storm_events,1996-2025
12073,extreme_cold,0.1667,0.4,0.2917,2.5,5,0.6,storm_events,1996-2025
12073,flash_flood,1.033,0.4194,0.09375,0.4167,31,0.03226,storm_events,1996-2025
12073,flood,0.7,0.4762,0.08333,3,21,0,storm_events,1996-2025
12073,hail_1in_day,1,0.03333,,,30,0,spc,1996-2025
12073,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
12073,heat,0.1667,0,0.125,3.375,5,0.2,storm_events,1996-2025
12073,hurricane_passage,0.07895,,,,6,,hurdat2,1950-2025
12073,major_hurricane_passage,0.03947,,,,3,,hurdat2,1950-2025
12073,severe_wind_65kt_day,0.2667,0.75,,,8,0.125,spc,1996-2025
12073,severe_wind_day,8,0.6833,,,240,0.02917,spc,1996-2025
12073,tornado,0.7667,0.6522,,,23,0.08696,spc,1996-2025
12073,tornado_ef2plus,0.1,1,,,3,0.3333,spc,1996-2025
12073,tropical_cyclone_impact,0.9,0.7407,1,2.417,27,0.03704,storm_events,1996-2025
12073,tropical_storm_passage,0.3421,,,,26,,hurdat2,1950-2025
12073,winter_storm,0.1,0.6667,0.5,0.7917,3,0,storm_events,1996-2025
12075,coastal_flood,0.1333,0.75,0.3542,1.167,4,0,storm_events,1996-2025
12075,flash_flood,0.03333,1,0.1146,0.1146,1,0,storm_events,1996-2025
12075,flood,0.2333,0.7143,0.125,7,7,0,storm_events,1996-2025
12075,hail_1in_day,0.6,0.05556,,,18,0,spc,1996-2025
12075,hurricane_passage,0.05263,,,,4,,hurdat2,1950-2025
12075,major_hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
12075,severe_wind_65kt_day,0.1,0.3333,,,3,0.3333,spc,1996-2025
12075,severe_wind_day,2.633,0.7848,,,79,0.01266,spc,1996-2025
12075,tornado,0.3,0.3333,,,9,0,spc,1996-2025
12075,tropical_cyclone_impact,0.3333,0.2,0,1.042,10,0.1,storm_events,1996-2025
12075,tropical_storm_passage,0.3158,,,,24,,hurdat2,1950-2025
12075,wildfire,0.03333,1,0.08333,0.08333,1,0,storm_events,1996-2025
12077,drought,0.1,0,30,31,3,0,storm_events,1996-2025
12077,flash_flood,0.2,0.3333,0.09375,0.2889,6,0,storm_events,1996-2025
