zip,place,zip_land_share
16740,4251632,0.044
16743,4262088,0.018
16744,4264296,0.044
16746,4266408,0.042
16748,4270304,0.019
16801,4235888,0.035
16801,4242632,0.024
16801,4260496,0.028
16801,4273808,0.105
16802,4273808,0.869
16803,4258036,0.108
16803,4273808,0.027
16803,4277016,0.04
16820,4200100,0.055
16821,4202072,0.344
16823,4205256,0.015
16823,4250104,0.012
16823,4261232,0.013
16823,4287320,0.023
16825,4206280,1
16826,4206960,0.195
16826,4220664,0.422
16827,4207368,0.317
16828,4212376,0.011
16829,4213768,0.028
16830,4214064,0.014
16832,4214760,0.016
16833,4217840,0.032
16835,4278616,1
16839,4230528,1
16840,4233184,1
16841,4254520,0.012
16841,4271672,0.025
16843,4236568,1
16847,4240680,1
16848,4241104,1
16851,4242632,0.283
16852,4246504,0.056
16853,4249368,0.925
16854,4249768,0.479
16856,4250104,1
16858,4251120,0.031
16859,4251240,0.011
16860,4211544,0.129
16864,4257160,0.016
16865,4203792,0.054
16865,4263349,0.135
16868,4260496,1
16870,4274544,0.11
16872,4263688,0.023
16874,4213768,0.042
16874,4271600,0.017
16875,4262384,0.016
16876,4280640,0.662
16878,4282792,0.048
16881,4206280,0.015
16882,4286432,0.019
16901,4282160,0.021
16910,4200572,1
16911,4203104,0.126
16912,4203104,0.022
16912,4207160,0.209
16915,4216448,0.023
16920,4223152,0.275
16928,4240360,0.017
16929,4242016,0.014
16933,4247080,0.018
16936,4249736,0.018
16948,4278240,0.041
17002,4201004,0.133
17003,4202608,0.038
17003,4226812,0.086
17004,4205304,0.039
17005,4205856,1
17007,4207472,0.138
17009,4210256,0.655
17009,4234592,0.07
17010,4210960,1
17011,4211000,0.162
17011,4244824,0.143
17011,4270384,0.023
17011,4286528,0.026
17013,4211272,0.139
17013,4268188,0.088
17016,4216256,1
17017,4218080,0.027
17018,4218272,0.011
17019,4219208,0.013
17022,4223016,0.048
17022,4225168,0.013
17022,4264392,0.014
17023,4223024,0.027
17025,4223744,0.1
17025,4282920,0.022
17026,4227656,0.079
17027,4248868,0.515
17028,4226812,0.253
17029,4230472,0.759
17030,4230600,0.288
17033,4234144,0.41
17033,4257648,0.054
17033,4278472,0.01
17034,4234664,0.886
17036,4234144,0.06
17036,4236232,0.044
17038,4226812,0.13
17042,4203648,0.02
17042,4216256,0.138
17042,4242168,0.029
17042,4242192,0.012
17042,4261312,0.011
17042,4263160,0.016
17043,4242648,0.769
17043,4244824,0.015
17043,4286528,0.214
17044,4243000,0.021
17044,4246728,0.015
17045,4243968,0.023
17046,4242168,0.057
17046,4267744,0.026
17048,4230600,0.06
17048,4245592,0.036
17049,4245848,0.044
17050,4253752,0.046
17051,4203424,0.011
17051,4274848,0.012
17053,4247968,0.08
17054,4248072,1
17055,4248376,0.059
17056,4248904,1
17057,4249128,0.065
17057,4266560,0.01
17059,4248904,0.013
17060,4249552,0.012
17061,4242704,0.01
17061,4249680,0.023
17062,4249720,0.01
17063,4250000,0.011
17064,4251568,0.075
17064,4251576,0.064
17064,4276724,0.333
17065,4251592,0.09
17066,4200980,0.033
17066,4251984,0.039
17067,4228128,0.026
17067,4252488,0.018
17068,4207040,0.019
17069,4253320,0.093
17070,4244824,0.02
17070,4253464,0.115
17070,4253872,0.013
17073,4253856,0.077
17073,4268144,0.035
17075,4254160,1
17078,4210960,0.106
17078,4234144,0.046
17078,4257720,0.064
17080,4260264,1
17081,4261080,1
17082,4262304,0.011
17084,4204344,0.017
17084,4213596,0.037
17084,4263976,0.02
17086,4264488,0.032
17087,4264560,0.109
17087,4274568,0.012
17088,4268144,0.948
17093,4223744,0.209
17094,4276536,0.011
17097,4284968,0.956
17098,4285320,0.028
17099,4286976,0.312
17101,4232800,1
17102,4232800,1
17103,4232800,0.604
17103,4258712,0.193
17104,4232800,0.773
17109,4215328,0.453
17109,4258712,0.012
17109,4262736,0.41
17110,4232800,0.196
17110,4262736,0.01
17111,4215328,0.013
17111,4241944,0.079
17111,4258504,0.022
17111,4266864,0.059
17112,4215328,0.024
17112,4243672,0.055
17112,4258528,0.033
17112,4271032,0.038
17113,4208432,0.076
17113,4223704,0.055
17113,4256264,0.031
17113,4273888,0.455
17120,4232800,1
17201,4212536,0.35
17202,4231716,0.013
17202,4247464,0.012
17214,4207312,0.195
17222,4225464,0.046
17224,4226824,0.105
17225,4230896,0.019
17225,4273848,0.029
17235,4247464,1
17237,4250544,0.229
17249,4265496,1
17250,4266448,1
17253,4267632,0.825
17254,4268376,0.509
17257,4270352,0.018
17263,4273848,1
17264,4276632,0.021
17268,4281808,0.027
17268,4281824,0.044
17301,4200116,0.046
17302,4275574,0.021
17303,4202928,0.883
17304,4203312,0.033
17306,4205536,1
17307,4202928,0.011
17307,4206296,0.011
17307,4246312,0.012
17307,4275968,0.01
17311,4237944,1
17313,4218072,0.08
17313,4273528,0.031
17313,4287040,0.023
17314,4275574,0.065
17315,4282008,0.099
17316,4220792,0.017
17316,4240988,0.032
17317,4221728,0.987
17318,4223560,0.41
17319,4230016,0.027
17319,4279640,0.083
17320,4211472,0.094
17320,4224560,0.012
17321,4225416,0.097
17322,4217416,0.043
17322,4225584,0.016
17322,4285872,0.039
17323,4227576,1
17324,4236712,0.013
17325,4228960,0.013
17325,4236352,0.014
17325,4240981,0.015
17327,4229760,0.017
17331,4232448,0.05
17331,4258240,0.039
17331,4259296,0.013
17340,4243944,0.038
17342,4244416,1
17343,4246312,1
17344,4246376,0.685
17344,4249224,0.138
17345,4246864,0.064
17347,4252056,0.039
17349,4253568,0.099
17350,4232320,0.034
17350,4253920,0.014
17353,4211576,0.031
17355,4263288,1
17356,4263840,0.039
17356,4285872,0.026
17360,4244416,0.015
17360,4269360,0.043
17361,4270568,0.593
17362,4237944,0.011
17362,4273192,0.016
17363,4274104,0.023
17366,4285728,0.048
17368,4286640,0.035
17370,4287080,0.023
17371,4254056,1
17401,4230435,0.015
17401,4287048,0.983
17402,4222104,0.148
17402,4273528,0.094
17402,4274416,0.101
17402,4287088,0.024
17403,4230435,0.1
17403,4244416,0.018
17403,4263116,0.028
17403,4273528,0.025
17403,4278115,0.047
17403,4279682,0.038
17403,4287048,0.096
17404,4255608,0.014
17404,4284288,0.024
17404,4287048,0.086
17406,4223560,0.019
17406,4232056,0.014
17406,4261520,0.028
17407,4237640,0.596
17408,4254056,0.01
17408,4270256,0.159
17408,4282008,0.017
17501,4200540,0.798
17502,4203800,0.214
17502,4225168,0.028
17505,4206496,0.075
17505,4242776,0.01
17505,4271504,0.018
17505,4285968,0.028
17506,4207208,1
17507,4207896,1
17508,4209416,1
17509,4213512,0.02
17509,4228828,0.069
17512,4215384,0.151
17512,4281360,0.013
17516,4215584,0.088
17517,4207896,0.028
17517,4218888,0.036
17517,4226232,0.03
17517,4268200,0.045
17517,4275664,0.039
17519,4207208,0.027
17519,4221064,0.044
17519,4230096,0.072
17519,4276400,0.015
17520,4221688,0.646
17522,4209416,0.036
17522,4213952,0.047
17522,4223832,0.079
17522,4225248,0.057
17522,4274040,0.016
17527,4228376,0.102
17529,4230136,0.049
17529,4237016,0.087
17529,4271848,0.037
17534,4237016,1
17535,4228376,0.059
17536,4239944,0.106
17538,4241304,0.309
17538,4267656,0.427
17540,4209416,0.031
17540,4242776,0.259
17543,4208504,0.033
17543,4243816,0.035
17543,4266392,0.037
17545,4246888,0.02
17545,4259344,0.023
17547,4247424,0.061
17547,4248224,0.295
17550,4248224,1
17551,4249728,0.162
17552,4251656,0.074
17552,4264392,0.013
17554,4252016,0.276
17555,4207896,0.016
17555,4213632,0.051
17557,4207208,0.017
17557,4253696,0.061
17562,4228828,0.082
17562,4257840,0.052
17563,4280480,0.053
17565,4215584,0.021
17566,4228828,0.014
17566,4263064,0.022
17568,4264032,1
17569,4200364,0.02
17569,4264112,0.055
17570,4264392,1
17572,4230136,0.014
17572,4237016,0.036
17572,4265984,0.041
17572,4271848,0.037
17576,4271504,0.538
17578,4235632,0.019
17578,4263664,0.141
17578,4268200,0.107
17578,4274040,0.062
17579,4274712,0.065
17581,4276400,0.148
17582,4281360,0.188
17584,4264032,0.066
17584,4285464,0.319
17601,4241216,0.053
17601,4242776,0.016
17602,4241192,0.07
17602,4241216,0.12
17602,4271504,0.016
17602,4285464,0.03
17602,4285968,0.034
17603,4241216,0.083
17701,4228456,0.011
17701,4239280,0.011
17701,4285312,0.09
17702,4272648,0.031
17721,4203632,0.418
17724,4211160,0.011
17730,4219048,1
17731,4220648,0.164
17737,4236160,0.011
17740,4263496,0.013
17745,4244128,0.011
17745,4246112,0.01
17747,4244400,0.012
17747,4278144,0.012
17748,4246112,1
17749,4246120,0.265
17752,4250632,0.013
17754,4239280,0.016
17754,4250720,0.06
17762,4260136,1
17772,4277832,0.019
17777,4219048,0.05
17777,4281616,0.019
17779,4286472,0.103
17801,4271688,0.044
17801,4275304,0.03
17810,4202016,0.011
17812,4204824,0.052
17813,4204848,0.021
17813,4277576,0.024
17814,4280656,0.01
17815,4207128,0.035
17820,4255792,0.012
17821,4218136,0.012
17821,4265112,0.034
17824,4223472,0.104
17827,4227696,0.157
17829,4232936,1
17830,4234080,0.026
17832,4247480,0.195
17834,4240584,0.17
17835,4241856,1
17837,4242976,0.017
17837,4243704,0.013
17841,4245992,0.051
17841,4280432,0.011
17842,4240464,0.014
17842,4248960,0.011
17844,4249288,0.017
17846,4249944,0.021
17847,4250016,0.075
17850,4250552,1
17851,4203464,0.018
17851,4251496,0.044
17853,4251904,0.037
17855,4253200,0.2
17856,4253432,0.04
17857,4238744,0.013
17857,4255456,0.06
17859,4256912,0.012
17859,4265872,0.02
17861,4258536,1
17862,4259160,1
17864,4262312,0.161
17866,4222528,0.021
17866,4224948,0.04
17866,4247736,0.036
17868,4265112,1
17870,4236240,0.017
17870,4240432,0.02
17870,4269216,0.04
17872,4269600,0.019
17872,4277448,0.035
17876,4269616,0.928
17878,4253448,0.139
17878,4274184,0.142
17881,4277448,1
17884,4281424,0.88
17886,4283520,1
17888,4212312,0.02
17888,4285076,0.017
17888,4285078,0.103
17889,4285792,0.117
17901,4226704,0.011
17901,4257752,0.013
17901,4262432,0.052
17920,4202968,0.165
17921,4203264,0.047
17921,4206171,0.011
17921,4227024,0.016
17921,4241904,0.029
17922,4203488,0.053
17922,4241099,0.089
17923,4208208,0.258
17929,4217152,0.868
17930,4217680,0.13
17931,4202144,0.174
17931,4223688,0.09
17931,4227232,0.112
17931,4229088,0.067
17933,4227936,1
17934,4229088,1
17935,4229264,0.092
17936,4230128,0.954
17938,4233576,0.049
17938,4279680,0.043
17941,4240136,0.019
17943,4241904,1
17945,4203264,0.013
17945,4244224,0.081
17948,4246592,0.027
17949,4229088,1
17951,4247600,1
17953,4249048,0.049
17954,4250088,0.93
17957,4252224,1
17959,4253944,0.108
17960,4254016,0.015
17961,4218576,0.014
17961,4257184,0.085
17963,4260456,0.013
17963,4263536,0.013
17965,4257752,0.043
17965,4262128,0.675
17967,4208240,0.041
17967,4265000,0.013
17970,4267224,0.856
17972,4227936,0.033
17972,4241264,0.018
17972,4264188,0.024
17972,4268312,0.029
17972,4275272,0.02
17974,4269256,1
17976,4270056,0.198
17976,4270064,0.111
17979,4275272,1
17980,4257192,0.018
17980,4264104,0.013
17981,4254264,0.017
17981,4277392,0.019
17982,4277968,0.803
17983,4279680,0.719
18011,4200660,0.041
18013,4200244,0.02
18013,4204032,0.024
18013,4220776,0.013
18014,4204432,0.028
18014,4212656,0.01
18015,4206088,0.303
18015,4227008,0.032
18017,4206088,0.411
18017,4227760,0.042
18018,4206088,0.98
18020,4249144,0.201
18030,4207880,1
18031,4208392,0.242
18031,4277488,0.063
18032,4211720,0.643
18032,4254872,0.357
18034,4218998,0.054
18035,4213168,1
18036,4216056,0.032
18037,4216128,0.075
18040,4213336,0.175
18041,4221200,0.04
18042,4221648,0.18
18042,4229568,0.028
18042,4251008,0.034
18042,4263488,0.072
18042,4282832,0.014
18042,4285592,0.052
18045,4221648,0.014
18045,4256624,0.038
18045,4257680,0.06
18049,4223584,0.193
18052,4211976,0.051
18052,4222696,0.115
18052,4228144,0.288
18052,4235120,0.086
18052,4274160,0.017
18054,4231088,0.019
18055,4233744,0.066
18056,4234008,0.833
18059,4241880,1
18062,4202416,0.116
18062,4246392,0.047
18062,4282320,0.022
18063,4247896,0.712
18064,4205152,0.032
18064,4221400,0.045
18064,4252808,0.041
18066,4254288,0.021
18067,4213168,0.04
18067,4254696,0.097
18071,4207880,0.015
18071,4257696,0.08
18071,4258304,0.012
18072,4258696,0.09
18073,4259120,0.044
18076,4263808,0.547
18077,4264856,0.069
18078,4268192,0.18
18079,4271080,1
18080,4271144,0.044
18083,4274232,1
18085,4276144,1
18087,4277488,0.899
18088,4213168,0.072
18088,4280800,0.039
18091,4285664,0.09
18101,4202000,1
18102,4202000,0.985
18103,4202000,0.397
18103,4219584,0.097
18103,4282320,0.05
18104,4202000,0.167
18104,4212424,0.035
18104,4219584,0.022
18104,4282320,0.01
18106,4277488,0.031
18106,4282320,0.146
18109,4202000,0.438
18201,4233408,0.341
18202,4232600,0.013
18202,4257904,0.018
18202,4283136,0.045
18210,4200652,0.028
18210,4235172,0.065
18210,4236904,0.141
18210,4277163,0.162
18214,4231536,0.016
18214,4257968,0.026
18216,4204816,0.034
18218,4214600,1
18219,4215888,0.982
18220,4218664,0.256
18222,4205028,0.042
18224,4227744,0.047
18224,4237792,0.018
18225,4232600,1
18229,4238200,0.206
18231,4239056,1
18232,4241464,0.741
18232,4275248,0.259
18234,4232600,0.347
18234,4241700,0.653
18235,4238200,0.037
18235,4242472,0.019
18235,4282088,0.024
18237,4245824,0.02
18240,4253088,0.872
18241,4255808,0.261
18242,4256816,0.721
18244,4258304,1
18248,4270128,0.065
18250,4275248,0.778
18250,4276032,0.222
18252,4235448,0.029
18252,4276032,0.106
18254,4277424,1
18255,4281856,0.041
18256,4283720,0.561
18301,4203008,0.034
18301,4221872,0.075
18301,4258948,0.053
18322,4209000,0.593
18323,4251344,0.084
18324,4260547,0.074
18324,4261756,0.067
18324,4261773,0.08
18324,4268036,0.1
18326,4251344,0.048
18327,4218736,1
18328,4206490,0.011
18330,4222680,0.276
18330,4236904,0.066
18330,4270652,0.139
18330,4275432,0.199
18334,4223540,0.124
18336,4248048,0.06
18337,4215479,0.037
18337,4230013,0.032
18337,4261788,0.087
18337,4275381,0.022
18344,4251912,0.441
18346,4261768,0.012
18350,4261768,0.822
18351,4262264,1
18353,4222680,0.024
18353,4268088,0.027
18353,4270652,0.013
18360,4203008,0.046
18360,4218736,0.016
18360,4274888,0.02
18403,4202832,0.772
18403,4238160,0.039
18407,4211232,0.078
18407,4270840,0.021
18411,4213480,0.045
18411,4213880,0.029
18411,4229496,0.019
18414,4218088,0.074
18414,4229496,0.017
18419,4224488,0.02
18419,4241080,0.028
18421,4226560,0.025
18421,4279792,0.035
18424,4206236,0.051
18424,4220634,0.029
18424,4230200,0.032
18424,4261774,0.03
18428,4225420,0.017
18428,4233772,0.051
18431,4235520,0.029
18433,4202832,0.071
18433,4238096,0.028
18433,4248176,0.085
18434,4238160,0.98
18434,4256792,0.02
18435,4248032,0.414
18436,4251536,0.072
18436,4276440,0.062
18436,4280652,0.017
18444,4251208,0.027
18445,4261774,0.041
18446,4254400,0.021
18447,4206928,0.097
18447,4256792,0.194
18447,4276648,0.045
18452,4206928,1
18456,4262744,0.283
18462,4273784,0.267
18465,4276496,0.01
18470,4278456,0.037
18471,4281664,0.74
18472,4281712,0.043
18473,4284696,0.729
18503,4269000,1
18504,4269000,0.545
18504,4276184,0.042
18505,4220352,0.206
18505,4250880,0.012
18505,4269000,0.782
18507,4250880,0.568
18507,4269000,0.432
18508,4219160,0.354
18508,4269000,0.646
18509,4220352,0.289
18509,4269000,0.711
18510,4220352,0.191
18510,4269000,0.809
18512,4220352,0.51
18512,4256792,0.129
18512,4276648,0.361
18517,4276184,1
18518,4256576,0.847
18518,4276184,0.153
18519,4219160,0.923
18519,4269000,0.077
18602,4204599,1
18603,4205888,0.058
18603,4208472,0.031
18603,4220800,0.017
18603,4226984,0.01
18610,4236904,0.011
18610,4270652,0.072
18612,4218048,0.042
18612,4233000,0.018
18615,4279016,0.011
18615,4282952,0.061
18616,4226760,0.023
18617,4229680,0.572
18618,4233000,0.209
18621,4260224,0.017
18621,4270704,0.075
18625,4241080,1
18626,4241512,0.024
18630,4248856,0.011
18631,4249312,0.894
18634,4252584,0.242
18634,4269952,0.036
18634,4280896,0.069
18634,4283656,0.039
18635,4252984,0.026
18636,4255728,0.053
18640,4209496,0.016
18640,4236152,0.031
18640,4237008,0.021
18640,4261048,0.055
18640,4286952,0.021
18641,4203640,0.224
18641,4220424,0.304
18641,4220512,0.035
18641,4250880,0.197
18642,4220512,1
18643,4224392,0.253
18643,4279016,0.097
18643,4283856,0.045
18644,4284272,0.228
18644,4286856,0.091
18651,4241608,0.252
18651,4261648,0.089
18661,4234308,0.012
18661,4259054,0.013
18701,4285152,1
18702,4228832,0.011
18702,4240848,0.016
18702,4285152,0.054
18704,4216568,0.101
18704,4222672,0.117
18704,4226880,0.129
18704,4239784,0.212
18704,4241608,0.163
18704,4262712,0.04
18704,4275832,0.214
18704,4285152,0.023
18705,4234776,0.131
18705,4236096,0.076
18705,4261112,0.238
18705,4285152,0.382
18706,4203272,0.036
18706,4241848,0.189
18706,4275072,0.038
18706,4281080,0.025
18707,4251384,0.294
18707,4255752,0.023
18708,4212864,0.143
18708,4269832,0.075
18708,4277656,0.108
18709,4245568,0.93
18709,4262712,0.07
18810,4203392,0.038
18810,4231208,0.051
18814,4210240,0.754
18818,4227968,0.036
18821,4230728,0.077
18824,4235624,0.022
18829,4242824,0.043
18830,4243928,0.103
18834,4253880,0.016
18840,4268096,0.049
18840,4272592,0.021
18847,4241336,0.02
18848,4277168,0.01
18901,4219784,0.103
18901,4253296,0.052
18902,4261624,0.018
18914,4208819,0.068
18914,4212504,0.092
18915,4250672,0.094
18917,4220104,0.778
18935,4249440,1
18936,4250672,0.313
18938,4253712,0.031
18940,4254184,0.016
18940,4254268,0.054
18944,4259384,0.055
18947,4261624,0.075
18951,4263048,0.028
18951,4272768,0.026
18954,4213648,0.164
18954,4264464,0.68
18955,4264584,0.094
18960,4269248,0.06
18962,4270744,1
18964,4271856,0.119
18966,4213648,0.132
18966,4280229,0.075
18969,4276304,0.061
18970,4277704,0.84
18974,4237304,0.018
18974,4280962,0.032
19001,4266256,0.393
19001,4285408,0.074
19002,4202264,0.042
19002,4247152,0.088
19002,4273264,0.128
19003,4202896,0.811
19003,4233154,0.061
19004,4203895,0.843
19006,4209696,0.047
19007,4208760,0.227
19007,4277744,0.126
19008,4209248,0.485
19009,4209696,1
19010,4209728,0.1
19010,4266144,0.097
19010,4280248,0.018
19012,4212973,0.126
19013,4213208,0.845
19013,4278712,0.038
19014,4213232,0.024
19014,4280218,0.2
19015,4209080,0.59
19015,4258176,0.071
19015,4278712,0.151
19017,4213232,1
19018,4200676,0.219
19018,4214264,0.231
19020,4216272,0.028
19020,4222280,0.032
19021,4217448,0.791
19022,4222296,0.761
19022,4264832,0.018
19022,4286288,0.221
19023,4215232,0.435
19023,4215432,0.131
19023,4218152,0.426
19025,4226872,0.04
19026,4219920,0.879
19027,4223128,0.405
19027,4246280,0.148
19030,4224712,0.362
19030,4242928,0.022
19031,4226376,0.29
19032,4226408,1
19033,4226432,0.813
19033,4286288,0.157
19034,4226872,0.411
19036,4229720,0.625
19038,4202826,0.012
19038,4226376,0.064
19038,4229808,0.143
19038,4257024,0.058
19038,4286776,0.201
19040,4233088,0.239
19040,4235800,0.24
19041,4209728,0.035
19041,4233154,0.053
19044,4235800,0.449
19044,4247152,0.148
19046,4229808,0.015
19046,4238000,0.087
19046,4246280,0.045
19046,4265568,0.052
19047,4236192,0.02
19047,4241392,0.029
19047,4241416,0.035
19047,4258936,0.024
19047,4286112,0.071
19050,4221384,0.056
19050,4241440,0.323
19050,4286968,0.432
19053,4225496,0.061
19053,4277456,0.067
19054,4242928,0.591
19054,4277744,0.08
19055,4242928,0.793
19055,4277744,0.076
19056,4242928,0.676
19057,4242928,0.654
19061,4207616,0.178
19061,4243720,0.093
19061,4247344,0.158
19061,4277288,0.151
19063,4213232,0.035
19063,4243272,0.059
19063,4248480,0.03
19063,4266192,0.013
19066,4203895,0.018
19066,4248768,0.905
19067,4251144,0.055
19067,4286352,0.032
19067,4286920,0.03
19070,4251176,0.338
19070,4266928,0.135
19072,4248768,0.04
19072,4252664,0.156
19074,4255664,1
19075,4257024,0.552
19076,4262792,0.978
19076,4264832,0.022
19078,4226432,0.038
19078,4264832,0.511
19079,4269752,0.477
19081,4226432,0.096
19081,4275648,0.647
19081,4286288,0.174
19082,4249504,0.029
19085,4267264,0.069
19085,4280248,0.31
19086,4213208,0.012
19086,4266192,0.102
19087,4213216,0.1
19087,4267264,0.071
19087,4281752,0.136
19090,4266256,0.013
19090,4285408,0.499
19094,4286288,0.998
19095,4223128,0.072
19095,4286744,0.384
19096,4202896,0.095
19096,4259312,0.299
19102,4260000,1
19103,4260000,1
19104,4260000,1
19106,4260000,1
19107,4260000,1
19108,4260000,1
19109,4260000,1
19111,4260000,1
19112,4260000,1
19114,4260000,1
19115,4260000,1
19116,4260000,1
19118,4260000,0.982
19119,4260000,1
19120,4260000,1
19121,4260000,1
19122,4260000,1
19123,4260000,1
19124,4260000,1
19125,4260000,1
19126,4260000,1
19127,4260000,1
19128,4260000,0.976
19129,4260000,1
19130,4260000,1
19131,4260000,1
19132,4260000,1
19133,4260000,1
19134,4260000,1
19135,4260000,1
19136,4260000,1
19137,4260000,1
19138,4260000,1
19139,4260000,1
19140,4260000,1
19141,4260000,1
19142,4260000,1
19143,4260000,1
19144,4260000,1
